TIME_PERIOD,ipc
1979-06,28.805558
1979-07,29.003989
1979-08,29.400851
1979-09,29.533138
1979-10,29.830785
1979-11,30.260718
1979-12,30.492221
1980-01,31.518158
1980-02,31.995706
1980-03,32.162292
1980-04,32.373302
1980-05,32.484359
1980-06,32.5621
1980-07,32.839744
1980-08,33.028542
1980-09,33.961426
1980-10,34.45008
1980-11,34.661089
1980-12,34.805464
1981-01,35.449598
1981-02,36.12705
1981-03,36.326954
1981-04,36.537963
1981-05,36.760078
1981-06,36.893348
1981-07,37.237626
1981-08,37.51527
1981-09,37.781809
1981-10,38.037241
1981-11,38.181616
1981-12,37.981713
1982-01,38.814645
1982-02,39.369933
1982-03,39.469885
1982-04,39.725317
1982-05,39.90301
1982-06,40.036279
1982-07,40.313923
1982-08,40.413875
1982-09,40.63599
1982-10,41.202384
1982-11,41.524451
1982-12,41.646615
1983-01,42.568393
1983-02,42.579499
1983-03,42.734979
1983-04,43.079258
1983-05,43.345796
1983-06,43.579018
1983-07,43.934402
1983-08,44.156517
1983-09,44.478584
1983-10,44.845075
1983-11,45.111613
1983-12,45.478103
1984-01,46.111132
1984-02,45.922334
1984-03,46.577574
1984-04,46.877429
1984-05,47.210602
1984-06,47.099545
1984-07,47.221708
1984-08,47.577093
1984-09,47.888054
1984-10,48.110169
1984-11,48.410025
1984-12,49.187428
1985-01,49.476178
1985-02,49.920409
1985-03,50.298005
1985-04,50.497908
1985-05,51.075408
1985-06,50.908822
1985-07,50.864399
1985-08,50.853293
1985-09,51.075408
1985-10,51.397475
1985-11,51.741754
1985-12,51.952763
1986-01,52.541369
1986-02,52.574686
1986-03,52.48584
1986-04,52.807907
1986-05,52.807907
1986-06,52.807907
1986-07,52.930071
1986-08,52.863436
1986-09,53.340984
1986-10,53.540888
1986-11,53.551993
1986-12,53.685263
1987-01,54.173916
1987-02,54.340503
1987-03,54.45156
1987-04,54.595935
1987-05,54.640358
1987-06,54.540406
1987-07,55.195647
1987-08,55.473291
1987-09,55.995262
1987-10,56.250694
1987-11,56.428386
1987-12,56.428386
1988-01,56.739348
1988-02,57.161367
1988-03,57.416799
1988-04,57.927664
1988-05,58.138674
1988-06,58.271943
1988-07,58.560693
1988-08,58.671751
1988-09,59.127087
1988-10,59.582423
1988-11,59.682375
1988-12,59.804539
1989-01,60.504202
1989-02,60.837375
1989-03,61.092807
1989-04,61.648095
1989-05,61.914634
1989-06,62.125643
1989-07,62.147855
1989-08,62.392182
1989-09,62.891941
1989-10,63.436123
1989-11,63.536075
1989-12,63.769296
1990-01,65.579536
1990-02,65.801651
1990-03,67.611891
1990-04,67.856217
1990-05,68.244919
1990-06,68.200496
1990-07,68.84463
1990-08,69.322178
1990-09,70.110687
1990-10,70.566024
1990-11,70.799245
1990-12,70.710399
1991-01,72.398475
1991-02,74.408618
1991-03,74.675156
1991-04,75.08607
1991-05,75.16381
1991-06,75.063858
1991-07,75.074964
1991-08,74.975012
1991-09,75.785733
1991-10,76.074483
1991-11,76.418761
1991-12,76.318809
1992-01,76.18554
1992-02,76.207752
1992-03,76.574242
1992-04,76.740828
1992-05,76.807463
1992-06,76.607559
1992-07,76.496502
1992-08,76.552031
1992-09,77.662607
1992-10,77.818088
1992-11,77.440492
1992-12,77.729241
1993-01,79.828231
1993-02,80.061452
1993-03,80.405731
1993-04,80.738903
1993-05,80.550106
1993-06,80.283567
1993-07,80.128086
1993-08,80.205827
1993-09,80.927701
1993-10,81.172028
1993-11,81.19424
1993-12,80.894384
1994-01,81.138711
1994-02,81.394144
1994-03,81.693999
1994-04,82.027172
1994-05,82.204864
1994-06,82.227076
1994-07,82.249287
1994-08,82.260393
1994-09,83.015585
1994-10,83.093325
1994-11,83.037797
1994-12,82.893422
1995-01,83.204383
1995-02,83.504239
1995-03,83.826306
1995-04,84.381594
1995-05,84.47044
1995-06,84.381594
1995-07,84.292748
1995-08,84.192796
1995-09,84.75919
1995-10,84.936882
1995-11,84.914671
1995-12,84.637027
1996-01,84.514863
1996-02,84.614815
1996-03,85.003517
1996-04,85.236738
1996-05,85.147892
1996-06,84.83693
1996-07,84.648132
1996-08,84.259431
1996-09,84.736978
1996-10,84.781402
1996-11,84.614815
1996-12,84.481546
1997-01,84.47044
1997-02,84.426017
1997-03,84.770296
1997-04,85.203421
1997-05,85.203421
1997-06,85.314478
1997-07,85.158998
1997-08,85.214526
1997-09,86.003036
