TIME_PERIOD,ipc
1989-10,62.75829
1989-11,62.75829
1989-12,62.75829
1990-01,63.343703
1990-02,63.343703
1990-03,63.343703
1990-04,64.456041
1990-05,64.456041
1990-06,64.456041
1990-07,65.10005
1990-08,65.10005
1990-09,65.10005
1990-10,65.802544
1990-11,65.802544
1990-12,65.802544
1991-01,66.212388
1991-02,66.212388
1991-03,66.212388
1991-04,66.270874
1991-05,66.270874
1991-06,66.270874
1991-07,66.505039
1991-08,66.505039
1991-09,66.505039
1991-10,66.446553
1991-11,66.446553
1991-12,66.446553
1992-01,66.739204
1992-02,66.739204
1992-03,66.739204
1992-04,66.914883
1992-05,66.914883
1992-06,66.914883
1992-07,67.149048
1992-08,67.149048
1992-09,67.149048
1992-10,67.324616
1992-11,67.324616
1992-12,67.324616
1993-01,67.383213
1993-02,67.383213
1993-03,67.383213
1993-04,67.793056
1993-05,67.793056
1993-06,67.793056
1993-07,68.144304
1993-08,68.144304
1993-09,68.144304
1993-10,68.261386
1993-11,68.261386
1993-12,68.261386
1994-01,68.261386
1994-02,68.261386
1994-03,68.261386
1994-04,68.534395
1994-05,68.534395
1994-06,68.534395
1994-07,69.353531
1994-08,69.353531
1994-09,69.353531
1994-10,70.172666
1994-11,70.172666
1994-12,70.172666
1995-01,70.991802
1995-02,70.991802
1995-03,70.991802
1995-04,71.674434
1995-05,71.674434
1995-06,71.674434
1995-07,71.810938
1995-08,71.810938
1995-09,71.810938
1995-10,72.22045
1995-11,72.22045
1995-12,72.22045
1996-01,72.561766
1996-02,72.561766
1996-03,72.561766
1996-04,73.107894
1996-05,73.107894
1996-06,73.107894
1996-07,73.517517
1996-08,73.517517
1996-09,73.517517
1996-10,74.063534
1996-11,74.063534
1996-12,74.063534
1997-01,73.858832
1997-02,73.858832
1997-03,73.858832
1997-04,73.927029
1997-05,73.927029
1997-06,73.927029
1997-07,74.268345
1997-08,74.268345
1997-09,74.268345
1997-10,74.677968
1997-11,74.677968
1997-12,74.677968
1998-01,74.814472
1998-02,74.814472
1998-03,74.814472
1998-04,75.155788
1998-05,75.155788
1998-06,75.155788
1998-07,75.565301
1998-08,75.565301
1998-09,75.565301
1998-10,74.950977
1998-11,74.950977
1998-12,74.950977
1999-01,74.746165
1999-02,74.746165
1999-03,74.746165
1999-04,74.882669
1999-05,74.882669
1999-06,74.882669
1999-07,75.182272
1999-08,75.182272
1999-09,75.182272
1999-10,75.332019
1999-11,75.332019
1999-12,75.332019
2000-01,75.856186
2000-02,75.856186
2000-03,75.856186
2000-04,76.380354
2000-05,76.380354
2000-06,76.380354
2000-07,77.428688
2000-08,77.428688
2000-09,77.428688
2000-10,78.327277
2000-11,78.327277
2000-12,78.327277
2001-01,78.177531
2001-02,78.177531
2001-03,78.177531
2001-04,78.851444
2001-05,78.851444
2001-06,78.851444
2001-07,79.300794
2001-08,79.300794
2001-09,79.300794
2001-10,79.750033
2001-11,79.750033
2001-12,79.750033
2002-01,80.199382
2002-02,80.199382
2002-03,80.199382
2002-04,81.023042
2002-05,81.023042
2002-06,81.023042
2002-07,81.397463
2002-08,81.397463
2002-09,81.397463
2002-10,81.921631
2002-11,81.921631
2002-12,81.921631
2003-01,82.221234
2003-02,82.221234
2003-03,82.221234
2003-04,82.221234
2003-05,82.221234
2003-06,82.221234
2003-07,82.595655
2003-08,82.595655
2003-09,82.595655
2003-10,83.19464
2003-11,83.19464
2003-12,83.19464
2004-01,83.494244
2004-02,83.494244
2004-03,83.494244
2004-04,84.168157
2004-05,84.168157
2004-06,84.168157
2004-07,84.692325
2004-08,84.692325
2004-09,84.692325
2004-10,85.441167
2004-11,85.441167
2004-12,85.441167
2005-01,85.815588
2005-02,85.815588
2005-03,85.815588
2005-04,86.56443
2005-05,86.56443
2005-06,86.56443
2005-07,87.537837
2005-08,87.537837
2005-09,87.537837
2005-10,88.136932
2005-11,88.136932
2005-12,88.136932
2006-01,88.6611
2006-02,88.6611
2006-03,88.6611
2006-04,90.009038
2006-05,90.009038
2006-06,90.009038
2006-07,90.639032
2006-08,90.639032
2006-09,90.639032
2006-10,90.459049
2006-11,90.459049
2006-12,90.459049
2007-01,90.909061
2007-02,90.909061
2007-03,90.909061
2007-04,91.809194
2007-05,91.809194
2007-06,91.809194
2007-07,92.259206
2007-08,92.259206
2007-09,92.259206
2007-10,93.339322
2007-11,93.339322
2007-12,93.339322
2008-01,93.969426
2008-02,93.969426
2008-03,93.969426
2008-04,95.499554
2008-05,95.499554
2008-06,95.499554
2008-07,96.939745
2008-08,96.939745
2008-09,96.939745
2008-10,96.489623
2008-11,96.489623
2008-12,96.489623
2009-01,96.759652
2009-02,96.759652
2009-03,96.759652
2009-04,97.29971
2009-05,97.29971
2009-06,97.29971
2009-07,98.559809
2009-08,98.559809
2009-09,98.559809
2009-10,98.379826
2009-11,98.379826
2009-12,98.379826
2010-01,98.739902
2010-02,98.739902
2010-03,98.739902
2010-04,98.919884
2010-05,98.919884
2010-06,98.919884
2010-07,100.0
2010-08,100.0
2010-09,100.0
2010-10,102.340214
2010-11,102.340214
2010-12,102.340214
2011-01,103.150301
2011-02,103.150301
2011-03,103.150301
2011-04,104.140371
2011-05,104.140371
2011-06,104.140371
2011-07,104.590493
2011-08,104.590493
2011-09,104.590493
2011-10,104.230417
2011-11,104.230417
2011-12,104.230417
2012-01,104.770475
2012-02,104.770475
2012-03,104.770475
2012-04,105.130551
2012-05,105.130551
2012-06,105.130551
2012-07,105.40058
2012-08,105.40058
2012-09,105.40058
2012-10,105.220487
2012-11,105.220487
2012-12,105.220487
2013-01,105.670609
2013-02,105.670609
2013-03,105.670609
2013-04,105.850591
2013-05,105.850591
2013-06,105.850591
2013-07,106.840661
2013-08,106.840661
2013-09,106.840661
2013-10,106.930707
2013-11,106.930707
2013-12,106.930707
2014-01,107.290783
2014-02,107.290783
2014-03,107.290783
2014-04,107.560812
2014-05,107.560812
2014-06,107.560812
2014-07,107.920777
2014-08,107.920777
2014-09,107.920777
2014-10,107.740794
2014-11,107.740794
2014-12,107.740794
2015-01,107.560812
2015-02,107.560812
2015-03,107.560812
2015-04,108.010823
2015-05,108.010823
2015-06,108.010823
2015-07,108.370788
2015-08,108.370788
2015-09,108.370788
2015-10,107.830841
2015-11,107.830841
2015-12,107.830841
2016-01,108.010823
2016-02,108.010823
2016-03,108.010823
2016-04,108.460835
2016-05,108.460835
2016-06,108.460835
2016-07,108.82091
2016-08,108.82091
2016-09,108.82091
2016-10,109.270922
2016-11,109.270922
2016-12,109.270922
2017-01,110.351038
2017-02,110.351038
2017-03,110.351038
2017-04,110.351038
2017-05,110.351038
2017-06,110.351038
2017-07,110.891096
2017-08,110.891096
2017-09,110.891096
2017-10,111.013144
2017-11,111.013144
2017-12,111.013144
2018-01,111.564899
2018-02,111.564899
2018-03,111.564899
2018-04,112.006303
2018-05,112.006303
2018-06,112.006303
2018-07,112.999463
2018-08,112.999463
2018-09,112.999463
2018-10,113.109814
2018-11,113.109814
2018-12,113.109814
2019-01,113.220165
2019-02,113.220165
2019-03,113.220165
2019-04,113.882271
2019-05,113.882271
2019-06,113.882271
2019-07,114.654728
2019-08,114.654728
2019-09,114.654728
2019-10,115.206483
2019-11,115.206483
2019-12,115.206483
2020-01,116.089292
2020-02,116.089292
2020-03,116.089292
2020-04,115.537536
