TIME_PERIOD,OBS_VALUE,FREQ,CURRENCY,COLLECTION
1989-12-22,25.75,D,THB,A
1989-12-26,25.71,D,THB,A
1989-12-27,25.69,D,THB,A
1989-12-28,25.67,D,THB,A
1989-12-29,25.71,D,THB,A
1990-01-02,25.71,D,THB,A
1990-01-04,25.8,D,THB,A
1990-01-05,25.71,D,THB,A
1990-01-08,25.74,D,THB,A
1990-01-09,25.71,D,THB,A
1990-01-10,25.74,D,THB,A
1990-01-11,25.74,D,THB,A
1990-01-12,25.74,D,THB,A
1990-01-16,25.75,D,THB,A
1990-01-17,25.75,D,THB,A
1990-01-18,25.75,D,THB,A
1990-01-19,25.79,D,THB,A
1990-01-22,25.8,D,THB,A
1990-01-23,25.8,D,THB,A
1990-01-24,25.76,D,THB,A
1990-01-25,25.75,D,THB,A
1990-01-29,25.69,D,THB,A
1990-01-30,25.69,D,THB,A
1990-01-31,25.73,D,THB,A
1990-02-01,25.72,D,THB,A
1990-02-02,25.72,D,THB,A
1990-02-05,25.74,D,THB,A
1990-02-06,25.71,D,THB,A
1990-02-07,25.71,D,THB,A
1990-02-08,25.73,D,THB,A
1990-02-09,25.73,D,THB,A
1990-02-12,25.71,D,THB,A
1990-02-13,25.72,D,THB,A
1990-02-14,25.71,D,THB,A
1990-02-15,25.72,D,THB,A
1990-02-16,25.73,D,THB,A
1990-02-20,25.7,D,THB,A
1990-02-21,25.72,D,THB,A
1990-02-22,25.72,D,THB,A
1990-02-23,25.73,D,THB,A
1990-02-26,25.78,D,THB,A
1990-02-27,25.8,D,THB,A
1990-02-28,25.82,D,THB,A
1990-03-01,25.85,D,THB,A
1990-03-02,25.87,D,THB,A
1990-03-05,25.87,D,THB,A
1990-03-06,25.82,D,THB,A
1990-03-07,25.86,D,THB,A
1990-03-08,25.85,D,THB,A
1990-03-09,25.88,D,THB,A
1990-03-12,25.88,D,THB,A
1990-03-13,25.93,D,THB,A
1990-03-14,25.91,D,THB,A
1990-03-15,25.92,D,THB,A
1990-03-16,25.9,D,THB,A
1990-03-19,25.91,D,THB,A
1990-03-20,25.91,D,THB,A
1990-03-21,25.91,D,THB,A
1990-03-22,26.0,D,THB,A
1990-03-23,25.99,D,THB,A
1990-03-26,25.99,D,THB,A
1990-03-27,26.03,D,THB,A
1990-03-28,26.06,D,THB,A
1990-03-29,26.02,D,THB,A
1990-03-30,26.0,D,THB,A
1990-04-02,26.07,D,THB,A
1990-04-03,26.05,D,THB,A
1990-04-04,26.05,D,THB,A
1990-04-05,26.02,D,THB,A
1990-04-06,26.02,D,THB,A
1990-04-09,25.99,D,THB,A
1990-04-10,26.03,D,THB,A
1990-04-11,26.03,D,THB,A
1990-04-12,26.03,D,THB,A
1990-04-16,26.03,D,THB,A
1990-04-17,26.05,D,THB,A
1990-04-18,26.05,D,THB,A
1990-04-19,26.01,D,THB,A
1990-04-20,25.98,D,THB,A
1990-04-23,25.99,D,THB,A
1990-04-24,26.02,D,THB,A
1990-04-26,26.01,D,THB,A
1990-04-27,26.03,D,THB,A
1990-04-30,26.0,D,THB,A
1990-05-02,26.02,D,THB,A
1990-05-03,26.01,D,THB,A
1990-05-04,26.02,D,THB,A
1990-05-07,26.01,D,THB,A
1990-05-08,26.02,D,THB,A
1990-05-09,25.97,D,THB,A
1990-05-10,25.93,D,THB,A
1990-05-11,25.9,D,THB,A
1990-05-14,26.425,D,THB,A
1990-05-15,25.83,D,THB,A
1990-05-16,25.84,D,THB,A
1990-05-17,25.84,D,THB,A
1990-05-18,25.86,D,THB,A
1990-05-21,25.87,D,THB,A
1990-05-22,25.88,D,THB,A
1990-05-23,25.85,D,THB,A
1990-05-24,25.85,D,THB,A
1990-05-25,25.84,D,THB,A
1990-05-29,25.81,D,THB,A
1990-05-30,25.85,D,THB,A
1990-05-31,25.86,D,THB,A
1990-06-01,25.89,D,THB,A
1990-06-04,25.9,D,THB,A
1990-06-05,25.89,D,THB,A
1990-06-06,25.89,D,THB,A
1990-06-07,25.89,D,THB,A
1990-06-08,25.89,D,THB,A
1990-06-11,25.92,D,THB,A
1990-06-12,25.91,D,THB,A
1990-06-13,25.9,D,THB,A
1990-06-14,25.87,D,THB,A
1990-06-15,25.89,D,THB,A
1990-06-18,25.87,D,THB,A
1990-06-19,25.85,D,THB,A
1990-06-20,25.85,D,THB,A
1990-06-21,25.86,D,THB,A
1990-06-22,25.87,D,THB,A
1990-06-25,25.88,D,THB,A
1990-06-26,25.88,D,THB,A
1990-06-27,25.84,D,THB,A
1990-06-28,25.84,D,THB,A
1990-06-29,25.81,D,THB,A
1990-07-02,25.78,D,THB,A
1990-07-03,25.76,D,THB,A
1990-07-05,25.73,D,THB,A
1990-07-06,25.75,D,THB,A
1990-07-10,25.72,D,THB,A
1990-07-11,25.67,D,THB,A
1990-07-12,25.7,D,THB,A
1990-07-13,25.65,D,THB,A
1990-07-17,25.71,D,THB,A
1990-07-18,25.69,D,THB,A
1990-07-19,25.71,D,THB,A
1990-07-20,25.66,D,THB,A
1990-07-23,25.71,D,THB,A
1990-07-24,25.7,D,THB,A
1990-07-25,25.73,D,THB,A
1990-07-26,25.71,D,THB,A
1990-07-27,25.72,D,THB,A
1990-07-30,25.67,D,THB,A
1990-07-31,25.64,D,THB,A
1990-08-01,25.59,D,THB,A
1990-08-02,25.61,D,THB,A
1990-08-03,25.68,D,THB,A
1990-08-06,25.67,D,THB,A
1990-08-07,25.67,D,THB,A
1990-08-08,25.67,D,THB,A
1990-08-09,25.66,D,THB,A
1990-08-10,25.66,D,THB,A
1990-08-13,25.66,D,THB,A
1990-08-14,25.64,D,THB,A
1990-08-15,25.59,D,THB,A
1990-08-16,25.59,D,THB,A
1990-08-17,25.58,D,THB,A
1990-08-20,25.56,D,THB,A
1990-08-21,25.55,D,THB,A
1990-08-22,25.55,D,THB,A
1990-08-23,25.52,D,THB,A
1990-08-24,25.5,D,THB,A
1990-08-27,25.53,D,THB,A
1990-08-28,25.44,D,THB,A
1990-08-29,25.45,D,THB,A
1990-08-30,25.46,D,THB,A
1990-08-31,25.49,D,THB,A
1990-09-04,25.5,D,THB,A
1990-09-05,25.47,D,THB,A
1990-09-06,25.43,D,THB,A
1990-09-07,25.4,D,THB,A
1990-09-10,25.39,D,THB,A
1990-09-11,25.42,D,THB,A
1990-09-12,25.41,D,THB,A
1990-09-13,25.37,D,THB,A
1990-09-14,25.34,D,THB,A
1990-09-17,25.32,D,THB,A
1990-09-18,25.32,D,THB,A
1990-09-19,25.36,D,THB,A
1990-09-20,25.35,D,THB,A
1990-09-21,25.36,D,THB,A
1990-09-24,25.33,D,THB,A
1990-09-25,25.32,D,THB,A
1990-09-26,25.34,D,THB,A
1990-09-27,25.36,D,THB,A
1990-09-28,25.36,D,THB,A
1990-10-01,25.33,D,THB,A
1990-10-02,25.32,D,THB,A
1990-10-03,25.31,D,THB,A
1990-10-04,25.28,D,THB,A
1990-10-05,25.22,D,THB,A
1990-10-09,25.09,D,THB,A
1990-10-10,25.13,D,THB,A
1990-10-11,25.11,D,THB,A
1990-10-12,25.11,D,THB,A
1990-10-15,25.075,D,THB,A
1990-10-16,25.38,D,THB,A
1990-10-17,25.02,D,THB,A
1990-10-18,24.99,D,THB,A
1990-10-19,24.95,D,THB,A
1990-10-22,25.0,D,THB,A
1990-10-24,25.07,D,THB,A
1990-10-25,25.03,D,THB,A
1990-10-26,25.08,D,THB,A
1990-10-29,25.05,D,THB,A
1990-10-30,25.09,D,THB,A
1990-10-31,25.09,D,THB,A
1990-11-01,25.14,D,THB,A
1990-11-02,25.1,D,THB,A
1990-11-05,25.1,D,THB,A
1990-11-06,25.01,D,THB,A
1990-11-07,25.06,D,THB,A
1990-11-08,25.08,D,THB,A
1990-11-09,25.13,D,THB,A
1990-11-13,25.04,D,THB,A
1990-11-14,25.1,D,THB,A
1990-11-15,25.07,D,THB,A
1990-11-16,25.09,D,THB,A
1990-11-19,25.06,D,THB,A
1990-11-20,25.06,D,THB,A
1990-11-21,25.05,D,THB,A
1990-11-23,25.02,D,THB,A
1990-11-26,25.05,D,THB,A
1990-11-27,25.06,D,THB,A
1990-11-28,25.04,D,THB,A
1990-11-29,25.1,D,THB,A
1990-11-30,25.2,D,THB,A
1990-12-03,25.17,D,THB,A
1990-12-04,25.22,D,THB,A
1990-12-05,25.19,D,THB,A
1990-12-06,25.21,D,THB,A
1990-12-07,25.21,D,THB,A
1990-12-10,25.09,D,THB,A
1990-12-11,25.12,D,THB,A
1990-12-12,25.14,D,THB,A
1990-12-13,25.12,D,THB,A
1990-12-14,25.14,D,THB,A
1990-12-17,25.18,D,THB,A
1990-12-18,25.18,D,THB,A
1990-12-19,25.16,D,THB,A
1990-12-20,25.19,D,THB,A
1990-12-21,25.27,D,THB,A
1990-12-24,25.28,D,THB,A
1990-12-26,25.28,D,THB,A
1990-12-27,25.38,D,THB,A
1990-12-28,25.31,D,THB,A
1990-12-31,25.31,D,THB,A
1991-01-02,25.23,D,THB,A
1991-01-03,25.21,D,THB,A
1991-01-04,25.2,D,THB,A
1991-01-07,25.27,D,THB,A
1991-01-08,25.32,D,THB,A
1991-01-09,25.32,D,THB,A
1991-01-10,25.31,D,THB,A
1991-01-14,25.32,D,THB,A
1991-01-15,25.31,D,THB,A
1991-01-16,25.33,D,THB,A
1991-01-17,25.3,D,THB,A
1991-01-18,25.27,D,THB,A
1991-01-22,25.18,D,THB,A
1991-01-23,25.2,D,THB,A
1991-01-24,25.17,D,THB,A
1991-01-25,25.19,D,THB,A
1991-01-28,25.2,D,THB,A
1991-01-29,25.17,D,THB,A
1991-01-30,25.19,D,THB,A
1991-01-31,25.18,D,THB,A
1991-02-01,25.16,D,THB,A
1991-02-04,25.16,D,THB,A
1991-02-05,25.12,D,THB,A
1991-02-06,25.09,D,THB,A
1991-02-07,25.05,D,THB,A
1991-02-08,25.06,D,THB,A
1991-02-11,25.04,D,THB,A
1991-02-12,25.03,D,THB,A
1991-02-13,25.07,D,THB,A
1991-02-19,25.14,D,THB,A
1991-02-20,25.18,D,THB,A
1991-02-21,25.19,D,THB,A
1991-02-22,25.17,D,THB,A
1991-02-25,25.22,D,THB,A
1991-02-26,25.24,D,THB,A
1991-02-27,25.25,D,THB,A
1991-02-28,25.23,D,THB,A
1991-03-01,25.27,D,THB,A
1991-03-04,25.33,D,THB,A
1991-03-05,25.34,D,THB,A
1991-03-06,25.38,D,THB,A
1991-03-07,25.35,D,THB,A
1991-03-08,25.36,D,THB,A
1991-03-11,25.45,D,THB,A
1991-03-12,25.46,D,THB,A
1991-03-13,25.42,D,THB,A
1991-03-14,25.4,D,THB,A
1991-03-15,25.43,D,THB,A
1991-03-18,25.48,D,THB,A
1991-03-19,25.53,D,THB,A
1991-03-20,25.55,D,THB,A
1991-03-21,25.52,D,THB,A
1991-03-22,25.49,D,THB,A
1991-03-25,25.52,D,THB,A
1991-03-26,25.58,D,THB,A
1991-03-28,25.63,D,THB,A
1991-04-01,25.63,D,THB,A
1991-04-02,25.57,D,THB,A
1991-04-03,25.56,D,THB,A
1991-04-04,25.56,D,THB,A
1991-04-05,25.52,D,THB,A
1991-04-09,25.555,D,THB,A
1991-04-10,25.48,D,THB,A
1991-04-11,25.53,D,THB,A
1991-04-15,25.5,D,THB,A
1991-04-16,25.46,D,THB,A
1991-04-17,25.48,D,THB,A
1991-04-18,25.515,D,THB,A
1991-04-19,25.605,D,THB,A
1991-04-22,25.66,D,THB,A
1991-04-24,25.66,D,THB,A
1991-04-25,25.665,D,THB,A
1991-04-26,25.66,D,THB,A
1991-04-29,25.71,D,THB,A
1991-04-30,25.67,D,THB,A
1991-05-02,25.63,D,THB,A
1991-05-03,25.64,D,THB,A
1991-05-07,25.68,D,THB,A
1991-05-08,25.65,D,THB,A
1991-05-09,25.66,D,THB,A
1991-05-10,25.67,D,THB,A
1991-05-13,25.68,D,THB,A
1991-05-14,25.67,D,THB,A
1991-05-15,25.62,D,THB,A
1991-05-16,25.6,D,THB,A
1991-05-17,25.62,D,THB,A
1991-05-20,25.69,D,THB,A
1991-05-21,25.65,D,THB,A
1991-05-22,25.63,D,THB,A
1991-05-23,25.65,D,THB,A
1991-05-24,25.64,D,THB,A
1991-05-29,25.62,D,THB,A
1991-05-30,25.62,D,THB,A
1991-05-31,25.64,D,THB,A
1991-06-03,25.69,D,THB,A
1991-06-04,25.71,D,THB,A
1991-06-05,25.71,D,THB,A
1991-06-06,25.72,D,THB,A
1991-06-07,25.73,D,THB,A
1991-06-10,25.78,D,THB,A
1991-06-11,25.79,D,THB,A
1991-06-12,25.79,D,THB,A
1991-06-13,25.83,D,THB,A
1991-06-14,25.82,D,THB,A
1991-06-17,25.82,D,THB,A
1991-06-18,25.8,D,THB,A
1991-06-19,25.82,D,THB,A
1991-06-20,25.79,D,THB,A
1991-06-21,25.78,D,THB,A
1991-06-24,25.78,D,THB,A
1991-06-25,25.74,D,THB,A
1991-06-26,25.75,D,THB,A
1991-06-27,25.73,D,THB,A
1991-06-28,25.73,D,THB,A
1991-07-01,25.77,D,THB,A
1991-07-02,25.77,D,THB,A
1991-07-05,25.79,D,THB,A
1991-07-08,25.77,D,THB,A
1991-07-09,25.77,D,THB,A
1991-07-10,25.77,D,THB,A
1991-07-11,25.78,D,THB,A
1991-07-12,25.81,D,THB,A
1991-07-15,25.73,D,THB,A
1991-07-16,25.72,D,THB,A
1991-07-17,25.74,D,THB,A
1991-07-18,25.74,D,THB,A
1991-07-19,25.73,D,THB,A
1991-07-22,25.68,D,THB,A
1991-07-23,25.73,D,THB,A
1991-07-24,25.72,D,THB,A
1991-07-25,25.71,D,THB,A
1991-07-26,25.76,D,THB,A
1991-07-29,25.7,D,THB,A
1991-07-30,25.72,D,THB,A
1991-07-31,25.74,D,THB,A
1991-08-01,25.72,D,THB,A
1991-08-02,25.74,D,THB,A
1991-08-05,25.72,D,THB,A
1991-08-06,25.69,D,THB,A
1991-08-07,25.67,D,THB,A
1991-08-08,25.64,D,THB,A
1991-08-09,25.68,D,THB,A
1991-08-12,25.7,D,THB,A
1991-08-13,25.67,D,THB,A
1991-08-14,25.7,D,THB,A
1991-08-15,25.7,D,THB,A
1991-08-16,25.73,D,THB,A
1991-08-19,25.74,D,THB,A
1991-08-20,25.82,D,THB,A
1991-08-21,25.79,D,THB,A
1991-08-22,25.73,D,THB,A
1991-08-27,25.73,D,THB,A
1991-08-28,25.75,D,THB,A
1991-08-29,25.73,D,THB,A
1991-08-30,25.74,D,THB,A
1991-09-03,25.72,D,THB,A
1991-09-04,25.7,D,THB,A
1991-09-05,25.68,D,THB,A
1991-09-06,25.7,D,THB,A
1991-09-09,25.64,D,THB,A
1991-09-10,25.62,D,THB,A
1991-09-11,25.62,D,THB,A
1991-09-12,25.6,D,THB,A
1991-09-13,25.61,D,THB,A
1991-09-16,25.6,D,THB,A
1991-09-17,25.57,D,THB,A
1991-09-18,25.58,D,THB,A
1991-09-19,25.6,D,THB,A
1991-09-20,25.62,D,THB,A
1991-09-24,25.55,D,THB,A
1991-09-25,25.57,D,THB,A
1991-09-26,25.57,D,THB,A
1991-09-30,25.56,D,THB,A
1991-10-01,25.56,D,THB,A
1991-10-02,25.56,D,THB,A
1991-10-03,25.56,D,THB,A
1991-10-04,25.5,D,THB,A
1991-10-08,25.5,D,THB,A
1991-10-09,25.55,D,THB,A
1991-10-10,25.45,D,THB,A
1991-10-11,25.54,D,THB,A
1991-10-15,25.52,D,THB,A
1991-10-17,25.53,D,THB,A
1991-10-18,25.51,D,THB,A
1991-10-22,25.55,D,THB,A
1991-10-23,25.58,D,THB,A
1991-10-24,25.59,D,THB,A
1991-10-25,25.59,D,THB,A
1991-10-28,25.61,D,THB,A
1991-10-29,25.64,D,THB,A
1991-10-30,25.62,D,THB,A
1991-10-31,25.59,D,THB,A
1991-11-01,25.58,D,THB,A
1991-11-04,25.52,D,THB,A
1991-11-05,25.51,D,THB,A
1991-11-06,25.53,D,THB,A
1991-11-07,25.51,D,THB,A
1991-11-08,25.53,D,THB,A
1991-11-12,25.52,D,THB,A
1991-11-13,25.51,D,THB,A
1991-11-14,25.5,D,THB,A
1991-11-15,25.5,D,THB,A
1991-11-18,25.46,D,THB,A
1991-11-20,25.48,D,THB,A
1991-11-21,25.48,D,THB,A
1991-11-22,25.48,D,THB,A
1991-11-25,25.43,D,THB,A
1991-11-26,25.43,D,THB,A
1991-11-27,25.47,D,THB,A
1991-11-29,25.5,D,THB,A
1991-12-02,25.48,D,THB,A
1991-12-03,25.49,D,THB,A
1991-12-04,25.47,D,THB,A
1991-12-06,25.42,D,THB,A
1991-12-09,25.42,D,THB,A
1991-12-10,25.37,D,THB,A
1991-12-11,25.42,D,THB,A
1991-12-12,25.42,D,THB,A
1991-12-13,25.42,D,THB,A
1991-12-16,25.43,D,THB,A
1991-12-17,25.4,D,THB,A
1992-01-02,25.25,D,THB,A
1992-01-03,25.25,D,THB,A
1992-01-06,25.25,D,THB,A
1992-01-07,25.2,D,THB,A
1992-01-08,25.2,D,THB,A
1992-01-09,25.22,D,THB,A
1992-01-10,25.22,D,THB,A
1992-01-13,25.36,D,THB,A
1992-01-14,25.36,D,THB,A
1992-01-15,25.38,D,THB,A
1992-01-16,25.45,D,THB,A
1992-01-17,25.45,D,THB,A
1992-01-21,25.34,D,THB,A
1992-01-22,25.34,D,THB,A
1992-01-23,25.32,D,THB,A
1992-01-24,25.36,D,THB,A
1992-01-27,25.39,D,THB,A
1992-01-28,25.38,D,THB,A
1992-01-29,25.38,D,THB,A
1992-01-30,25.39,D,THB,A
1992-01-31,25.4,D,THB,A
1992-02-03,25.4,D,THB,A
1992-02-07,25.36,D,THB,A
1992-02-10,25.34,D,THB,A
1992-02-11,25.38,D,THB,A
1992-02-12,25.4,D,THB,A
1992-02-13,25.43,D,THB,A
1992-02-14,25.46,D,THB,A
1992-02-18,25.44,D,THB,A
1992-02-19,25.48,D,THB,A
1992-02-20,25.51,D,THB,A
1992-02-21,25.52,D,THB,A
1992-02-24,25.53,D,THB,A
1992-02-25,25.53,D,THB,A
1992-02-26,25.56,D,THB,A
1992-02-27,25.53,D,THB,A
1992-02-28,25.53,D,THB,A
1992-03-02,25.53,D,THB,A
1992-03-03,25.54,D,THB,A
1992-03-04,25.6,D,THB,A
1992-03-05,25.61,D,THB,A
1992-03-10,25.61,D,THB,A
1992-03-12,25.68,D,THB,A
1992-03-13,25.69,D,THB,A
1992-03-16,25.68,D,THB,A
1992-03-17,25.68,D,THB,A
1992-03-18,25.63,D,THB,A
1992-03-19,25.63,D,THB,A
1992-03-20,25.68,D,THB,A
1992-03-23,25.7,D,THB,A
1992-03-24,25.65,D,THB,A
1992-03-25,25.66,D,THB,A
1992-03-26,25.63,D,THB,A
1992-03-27,25.66,D,THB,A
1992-03-30,25.62,D,THB,A
1992-03-31,25.62,D,THB,A
1992-04-01,25.62,D,THB,A
1992-04-02,25.68,D,THB,A
1992-04-03,25.66,D,THB,A
1992-04-06,25.66,D,THB,A
1992-04-07,25.62,D,THB,A
1992-04-08,25.61,D,THB,A
1992-04-09,25.62,D,THB,A
1992-04-10,25.59,D,THB,A
1992-04-13,25.61,D,THB,A
1992-04-14,25.61,D,THB,A
1992-04-15,25.63,D,THB,A
1992-04-16,25.65,D,THB,A
1992-04-21,25.68,D,THB,A
1992-04-22,25.68,D,THB,A
1992-04-23,25.66,D,THB,A
1992-04-24,25.68,D,THB,A
1992-04-27,25.68,D,THB,A
1992-04-28,25.65,D,THB,A
1992-04-29,25.64,D,THB,A
1992-04-30,25.64,D,THB,A
1992-05-04,25.61,D,THB,A
1992-05-05,25.61,D,THB,A
1992-05-06,25.61,D,THB,A
1992-05-07,25.6,D,THB,A
1992-05-08,25.595,D,THB,A
1992-05-11,25.63,D,THB,A
1992-05-12,25.63,D,THB,A
1992-05-13,25.55,D,THB,A
1992-05-14,25.51,D,THB,A
1992-05-15,25.54,D,THB,A
1992-05-18,25.53,D,THB,A
1992-05-19,25.49,D,THB,A
1992-05-20,25.51,D,THB,A
1992-05-21,25.51,D,THB,A
1992-05-22,25.51,D,THB,A
1992-05-26,25.49,D,THB,A
1992-05-27,25.49,D,THB,A
1992-05-28,25.54,D,THB,A
1992-05-29,25.49,D,THB,A
1992-06-01,25.42,D,THB,A
1992-06-02,25.44,D,THB,A
1992-06-03,25.44,D,THB,A
1992-06-04,25.46,D,THB,A
1992-06-05,25.43,D,THB,A
1992-06-08,25.42,D,THB,A
1992-06-09,25.42,D,THB,A
1992-06-10,25.44,D,THB,A
1992-06-11,25.44,D,THB,A
1992-06-12,25.39,D,THB,A
1992-06-15,25.39,D,THB,A
1992-06-16,25.4,D,THB,A
1992-06-17,25.37,D,THB,A
1992-06-18,25.37,D,THB,A
1992-06-19,25.41,D,THB,A
1992-06-22,25.42,D,THB,A
1992-06-23,25.39,D,THB,A
1992-06-24,25.4,D,THB,A
1992-06-25,25.38,D,THB,A
1992-06-26,25.33,D,THB,A
1992-06-29,25.33,D,THB,A
1992-06-30,25.3,D,THB,A
1992-07-02,25.3,D,THB,A
1992-07-03,25.27,D,THB,A
1992-07-06,25.31,D,THB,A
1992-07-07,25.27,D,THB,A
1992-07-08,25.24,D,THB,A
1992-07-09,25.27,D,THB,A
1992-07-10,25.32,D,THB,A
1992-07-13,25.27,D,THB,A
1992-07-14,25.26,D,THB,A
1992-07-15,25.25,D,THB,A
1992-07-16,25.27,D,THB,A
1992-07-17,25.26,D,THB,A
1992-07-20,25.22,D,THB,A
1992-07-21,25.29,D,THB,A
1992-07-22,25.29,D,THB,A
1992-07-23,25.32,D,THB,A
1992-07-24,25.32,D,THB,A
1992-07-27,25.36,D,THB,A
1992-07-28,25.35,D,THB,A
1992-07-29,25.32,D,THB,A
1992-07-30,25.35,D,THB,A
1992-07-31,25.34,D,THB,A
1992-08-03,25.3125,D,THB,A
1992-08-04,25.31,D,THB,A
1992-08-05,25.31,D,THB,A
1992-08-06,25.33,D,THB,A
1992-08-07,25.34,D,THB,A
1992-08-10,25.3125,D,THB,A
1992-08-11,25.32,D,THB,A
1992-08-12,25.32,D,THB,A
1992-08-13,25.31,D,THB,A
1992-08-14,25.28,D,THB,A
1992-08-17,25.29,D,THB,A
1992-08-18,25.27,D,THB,A
1992-08-19,25.26,D,THB,A
1992-08-20,25.26,D,THB,A
1992-08-21,25.26,D,THB,A
1992-08-24,25.21,D,THB,A
1992-08-25,25.17,D,THB,A
1992-08-26,25.18,D,THB,A
1992-08-27,25.18,D,THB,A
1992-08-28,25.19,D,THB,A
1992-08-31,25.15,D,THB,A
1992-09-01,25.13,D,THB,A
1992-09-02,25.11,D,THB,A
1992-09-03,25.12,D,THB,A
1992-09-04,25.16,D,THB,A
1992-09-08,25.15,D,THB,A
1992-09-09,25.11,D,THB,A
1992-09-10,25.15,D,THB,A
1992-09-11,25.21,D,THB,A
1992-09-14,25.27,D,THB,A
1992-09-15,25.23,D,THB,A
1992-09-16,25.27,D,THB,A
1992-09-17,25.35,D,THB,A
1992-09-18,25.3,D,THB,A
1992-09-21,25.285,D,THB,A
1992-09-22,25.29,D,THB,A
1992-09-23,25.26,D,THB,A
1992-09-24,25.25,D,THB,A
1992-09-25,25.22,D,THB,A
1992-09-28,25.22,D,THB,A
1992-09-29,25.17,D,THB,A
1992-09-30,25.13,D,THB,A
1992-10-01,25.15,D,THB,A
1992-10-02,25.15,D,THB,A
1992-10-05,25.11,D,THB,A
1992-10-07,25.13,D,THB,A
1992-10-08,25.2,D,THB,A
1992-10-09,25.24,D,THB,A
1992-10-13,25.24,D,THB,A
1992-10-14,25.24,D,THB,A
1992-10-15,25.23,D,THB,A
1992-10-16,25.22,D,THB,A
1992-10-19,25.23,D,THB,A
1992-10-20,25.29,D,THB,A
1992-10-21,25.345,D,THB,A
1992-10-22,25.32,D,THB,A
1992-10-23,25.28,D,THB,A
1992-10-26,25.31,D,THB,A
1992-10-27,25.33,D,THB,A
1992-10-28,25.33,D,THB,A
1992-10-29,25.33,D,THB,A
1992-10-30,25.39,D,THB,A
1992-11-02,25.41,D,THB,A
1992-11-03,25.43,D,THB,A
1992-11-04,25.405,D,THB,A
1992-11-05,25.39,D,THB,A
1992-11-06,25.425,D,THB,A
1992-11-09,25.44,D,THB,A
1992-11-10,25.47,D,THB,A
1992-11-12,25.46,D,THB,A
1992-11-13,25.46,D,THB,A
1992-11-16,25.45,D,THB,A
1992-11-17,25.51,D,THB,A
1992-11-18,25.5,D,THB,A
1992-11-19,25.48,D,THB,A
1992-11-20,25.46,D,THB,A
1992-11-23,25.5,D,THB,A
1992-11-24,25.48,D,THB,A
1992-11-25,25.47,D,THB,A
1992-11-27,25.51,D,THB,A
1992-11-30,25.52,D,THB,A
1992-12-01,25.525,D,THB,A
1992-12-02,25.53,D,THB,A
1992-12-03,25.5,D,THB,A
1992-12-04,25.51,D,THB,A
1992-12-07,25.49,D,THB,A
1992-12-08,25.47,D,THB,A
1992-12-09,25.44,D,THB,A
1992-12-10,25.46,D,THB,A
1992-12-11,25.47,D,THB,A
1992-12-14,25.47,D,THB,A
1992-12-15,25.48,D,THB,A
1992-12-16,25.48,D,THB,A
1992-12-17,25.45,D,THB,A
1992-12-18,25.445,D,THB,A
1992-12-21,25.46,D,THB,A
1992-12-22,25.44,D,THB,A
1992-12-23,25.48,D,THB,A
1992-12-24,25.5,D,THB,A
1992-12-28,25.5,D,THB,A
1992-12-29,25.565,D,THB,A
1992-12-30,25.53,D,THB,A
1992-12-31,25.53,D,THB,A
1993-01-04,25.54,D,THB,A
1993-01-05,25.57,D,THB,A
1993-01-06,25.535,D,THB,A
1993-01-07,25.55,D,THB,A
1993-01-08,25.56,D,THB,A
1993-01-11,25.56,D,THB,A
1993-01-12,25.54,D,THB,A
1993-01-13,25.56,D,THB,A
1993-01-14,25.54,D,THB,A
1993-01-15,25.56,D,THB,A
1993-01-19,25.53,D,THB,A
1993-01-20,25.53,D,THB,A
1993-01-21,25.5,D,THB,A
1993-01-22,25.52,D,THB,A
1993-01-25,25.49,D,THB,A
1993-01-26,25.44,D,THB,A
1993-01-27,25.46,D,THB,A
1993-01-28,25.47,D,THB,A
1993-01-29,25.49,D,THB,A
1993-02-01,25.55,D,THB,A
1993-02-02,25.57,D,THB,A
1993-02-03,25.55,D,THB,A
1993-02-04,25.55,D,THB,A
1993-02-05,25.61,D,THB,A
1993-02-08,25.6,D,THB,A
1993-02-09,25.58,D,THB,A
1993-02-10,25.54,D,THB,A
1993-02-11,25.56,D,THB,A
1993-02-12,25.51,D,THB,A
1993-02-16,25.53,D,THB,A
1993-02-17,25.48,D,THB,A
1993-02-18,25.48,D,THB,A
1993-02-19,25.455,D,THB,A
1993-02-22,25.415,D,THB,A
1993-02-23,25.38,D,THB,A
1993-02-24,25.4,D,THB,A
1993-02-25,25.44,D,THB,A
1993-02-26,25.445,D,THB,A
1993-03-01,25.47,D,THB,A
1993-03-02,25.46,D,THB,A
1993-03-03,25.425,D,THB,A
1993-03-04,25.41,D,THB,A
1993-03-05,25.4,D,THB,A
1993-03-08,25.47,D,THB,A
1993-03-09,25.41,D,THB,A
1993-03-10,25.46,D,THB,A
1993-03-11,25.48,D,THB,A
1993-03-12,25.455,D,THB,A
1993-03-15,25.48,D,THB,A
1993-03-16,25.47,D,THB,A
1993-03-17,25.435,D,THB,A
1993-03-18,25.435,D,THB,A
1993-03-19,25.39,D,THB,A
1993-03-22,25.39,D,THB,A
1993-03-23,25.39,D,THB,A
1993-03-24,25.39,D,THB,A
1993-03-25,25.39,D,THB,A
1993-03-26,25.42,D,THB,A
1993-03-29,25.38,D,THB,A
1993-03-30,25.39,D,THB,A
1993-03-31,25.38,D,THB,A
1993-04-01,25.34,D,THB,A
1993-04-02,25.32,D,THB,A
1993-04-06,25.3,D,THB,A
