fecha,ITCRM BCRA,IMPO total,IMPO - Origen Brasil,IMPO - Origen asiático,IMPO - Origen diversificado,IMPO - Otros productos de metal,IMPO - Equipos y aparatos eléctricos,IMPO - Autopartes,IMPO - Bienes de capital,IMPO - Maquinaria agrícola,IMPO - Equipamiento médico,IMPO - Buques y embarcaciones,IMPO - Carrocerias y remolques,EXPO total,EXPO - Destino Brasil,EXPO - Destino extrarregional,EXPO - Destino regional,EXPO - Otros productos de metal,EXPO - Autopartes,EXPO - Bienes de capital,EXPO - Equipos y aparatos eléctricos,EXPO - Maquinaria agrícola,EXPO - Buques y embarcaciones,EXPO - Equipamiento médico,EXPO - Carrocerias y remolques
1999-07-05,72.2748,63.9042,67.7457,61.3706,64.4935,64.7991,57.2178,68.7461,64.9602,71.0357,68.2209,44.956,59.8774,76.6642,80.2872,74.955,74.9517,74.17,80.2872,77.4096,76.6108,66.1309,80.4124,78.3402,73.257
1999-07-06,72.2465,63.8979,67.6853,61.3633,64.539,64.7877,57.218,68.6885,65.0013,70.8834,68.2658,45.0633,59.8068,76.6102,80.1675,74.9385,74.7883,74.1744,80.1675,77.3492,76.5514,65.9696,80.3925,78.3664,73.1161
1999-07-07,72.1011,63.7859,67.5241,61.2728,64.43,64.6994,57.1198,68.525,64.8898,70.7084,68.1599,44.9918,59.7096,76.4844,79.9678,74.851,74.6116,74.1054,79.9678,77.2151,76.4369,65.7934,80.2813,78.3204,72.9397
1999-07-08,72.1106,63.7945,67.5374,61.2814,64.4343,64.7091,57.1263,68.5385,64.8936,70.7215,68.163,45.0025,59.7185,76.4953,79.98,74.8609,74.6292,74.1143,79.98,77.2275,76.4484,65.8076,80.2929,78.328,72.9509
1999-07-09,72.1201,63.8036,67.5507,61.2905,64.4395,64.7191,57.1341,68.5521,64.8981,70.7347,68.1678,45.0133,59.7275,76.5068,79.9922,74.8718,74.6472,74.1245,79.9922,77.2404,76.46,65.8218,80.3048,78.3377,72.9646
1999-07-10,72.1296,63.8129,67.564,61.2998,64.4449,64.7291,57.1424,68.5656,64.903,70.7478,68.1733,45.024,59.7364,76.5187,80.0045,74.8831,74.6652,74.1352,80.0045,77.2536,76.4717,65.8361,80.3168,78.3482,72.9792
1999-07-11,72.1391,63.8223,67.5773,61.3091,64.4504,64.7392,57.1507,68.5791,64.9079,70.761,68.1787,45.0348,59.7454,76.5305,80.0167,74.8943,74.6833,74.1458,80.0167,77.2668,76.4834,65.8504,80.3288,78.3588,72.9939
1999-07-12,71.7689,63.5334,67.1936,61.0706,64.1509,64.5102,56.8841,68.1912,64.6058,70.315,67.8791,44.7851,59.4875,76.2058,79.5155,74.6619,74.2258,73.9594,79.5155,76.9188,76.1837,65.3992,80.015,78.2295,72.5541
1999-07-13,71.8342,63.613,67.2946,61.1243,64.2621,64.5559,56.9554,68.2976,64.7102,70.3353,67.9788,44.986,59.5093,76.1255,79.5089,74.5497,74.081,73.8769,79.5089,76.7287,76.0344,65.3017,79.9253,78.0877,72.4055
1999-07-14,71.8437,63.622,67.3079,61.1333,64.2671,64.5658,56.963,68.3111,64.7146,70.3483,67.9834,44.9967,59.5182,76.1369,79.521,74.5604,74.0988,73.8869,79.521,76.7415,76.0459,65.3158,79.9371,78.0971,72.4187
1999-07-15,71.8531,63.6316,67.3211,61.143,64.2732,64.576,56.9721,68.3246,64.7201,70.3614,67.99,45.0075,59.5271,76.1491,79.5332,74.5723,74.1169,73.8983,79.5332,76.755,76.0577,65.3301,79.9492,78.1091,72.435
1999-07-16,71.8626,63.6403,67.3344,61.1515,64.2775,64.5858,56.9788,68.3381,64.7239,70.3745,67.9933,45.0182,59.5361,76.16,79.5453,74.5823,74.1344,73.9074,79.5453,76.7673,76.0691,65.3441,79.9608,78.1169,72.4464
1999-07-17,71.872,63.6495,67.3476,61.1608,64.283,64.5958,56.9871,68.3516,64.7288,70.3876,67.9988,45.029,59.545,76.1718,79.5575,74.5935,74.1524,73.918,79.5575,76.7804,76.0808,65.3583,79.9727,78.1274,72.461
1999-07-18,71.8815,63.6588,67.3609,61.1701,64.2885,64.6058,56.9953,68.3651,64.7337,70.4007,68.0042,45.0397,59.5539,76.1836,79.5697,74.6047,74.1703,73.9287,79.5697,76.7935,76.0924,65.3725,79.9847,78.1379,72.4755
1999-07-19,72.199,63.9919,67.7738,61.4305,64.6911,64.8571,57.2837,68.7972,65.1147,70.5442,68.3949,45.7043,59.6545,76.4289,79.9009,74.8159,74.2772,74.1474,79.9009,77.0251,76.2353,65.4763,80.2077,78.372,72.5475
1999-07-20,72.4696,64.2179,67.9678,61.6047,65.0491,65.0067,57.5123,68.9976,65.4716,70.6685,68.7705,46.0342,59.7591,76.5627,80.109,74.9162,74.3589,74.2462,80.109,77.1455,76.3142,65.5545,80.4825,78.4944,72.571
1999-07-21,72.4743,64.2766,67.9223,61.631,65.2693,65.0121,57.5802,68.9627,65.6834,70.3611,68.9945,46.3642,59.6204,76.4267,79.9049,74.8264,73.9687,74.2122,79.9049,76.9451,76.101,65.1715,80.517,78.5285,72.1241
1999-07-22,72.4805,64.3378,67.9805,61.6689,65.3803,65.0499,57.6199,69.0313,65.7772,70.2061,69.0868,46.6937,59.5457,76.367,79.7947,74.798,73.7774,74.216,79.7947,76.8584,75.9942,64.982,80.5146,78.552,71.9053
1999-07-23,72.3635,64.2609,67.8849,61.6071,65.2908,64.9864,57.5588,68.9315,65.6894,70.1677,68.9824,46.5941,59.5235,76.2219,79.6118,74.6697,73.68,74.0982,79.6118,76.7156,75.8305,64.8914,80.416,78.3216,71.8336
1999-07-24,72.373,64.2703,67.8983,61.6165,65.2964,64.9965,57.5671,68.9451,65.6944,70.1807,68.988,46.6052,59.5325,76.2336,79.624,74.681,73.6978,74.1089,79.624,76.7287,75.8421,64.9055,80.428,78.3321,71.8481
1999-07-25,72.3825,64.2796,67.9116,61.6258,65.3019,65.0066,57.5755,68.9587,65.6993,70.1938,68.9935,46.6164,59.5414,76.2454,79.6362,74.6922,73.7156,74.1195,79.6362,76.7418,75.8537,64.9196,80.44,78.3427,71.8625
1999-07-26,72.7287,64.5727,68.2284,61.8542,65.7016,65.2154,57.8511,69.2845,66.0999,70.4344,69.4024,46.9887,59.7041,76.463,79.9851,74.8468,73.9205,74.2583,79.9851,76.9494,76.0113,65.1178,80.7607,78.4896,72.0149
1999-07-27,72.6279,64.4947,68.139,61.7956,65.5955,65.1671,57.7701,69.1956,65.9924,70.2958,69.2848,46.9186,59.6253,76.4057,79.8642,74.8224,73.8181,74.2412,79.8642,76.8964,75.9932,65.0138,80.6463,78.507,71.9544
1999-07-28,73.2172,64.9215,68.8375,62.1682,65.8754,65.5516,58.1346,69.8947,66.2808,71.2687,69.5646,47.0549,60.156,77.0416,80.8184,75.2819,74.8916,74.5803,80.8184,77.6379,76.6551,66.0587,81.1185,78.7141,73.0437
1999-07-29,73.2145,64.9839,68.8315,62.1984,66.066,65.5669,58.1952,69.9009,66.4612,70.9845,69.7415,47.3844,60.02,76.9251,80.6378,75.209,74.5337,74.5633,80.6378,77.4535,76.4605,65.7068,81.1172,78.7382,72.6414
1999-07-30,73.2894,65.042,68.9707,62.2553,66.051,65.6401,58.2228,70.0404,66.4425,71.1715,69.7073,47.4278,60.1192,77.0689,80.7741,75.3485,74.8331,74.6704,80.7741,77.6737,76.6472,65.9598,81.2117,78.7983,72.9456
1999-07-31,73.2991,65.0515,68.9842,62.2648,66.0567,65.6503,58.2312,70.0543,66.4475,71.1847,69.7129,47.4392,60.1282,77.0808,80.7865,75.3598,74.8512,74.6811,80.7865,77.6869,76.6589,65.9741,81.2238,78.8089,72.9602
1999-08-01,73.3163,65.0671,69.0013,62.2803,66.0705,65.6666,58.2459,70.0716,66.4614,71.2029,69.7279,47.4488,60.1428,77.0999,80.8066,75.3783,74.8713,74.6992,80.8066,77.7064,76.6776,65.9916,81.2412,78.8283,72.9796
1999-08-02,72.9931,64.8616,68.6173,62.0976,65.9866,65.4725,58.0776,69.6917,66.365,70.5651,69.638,47.5498,59.8068,76.7186,80.2141,75.1165,74.1564,74.5281,80.2141,77.2402,76.2527,65.2922,80.9836,78.7406,72.2419
1999-08-03,72.976,64.8303,68.5581,62.0785,65.9566,65.4498,58.0648,69.6284,66.3446,70.5767,69.6188,47.4117,59.8169,76.7237,80.2279,75.1166,74.1735,74.5251,80.2279,77.2402,76.2694,65.3071,80.9857,78.7416,72.2613
1999-08-04,73.1247,64.9862,68.6962,62.197,66.2036,65.5544,58.215,69.776,66.5828,70.5528,69.8613,47.7509,59.8303,76.769,80.2717,75.1687,74.1073,74.6004,80.2717,77.2569,76.2552,65.2417,81.1175,78.8231,72.1563
1999-08-05,72.9091,64.8407,68.4103,62.0669,66.1592,65.4144,58.0989,69.4917,66.5335,70.1139,69.8223,47.7787,59.6026,76.5013,79.8641,74.9806,73.6121,74.472,79.8641,76.9335,75.9619,64.7574,80.9579,78.7674,71.6398
1999-08-06,72.7159,64.6728,68.1919,61.9334,65.97,65.2882,57.9457,69.2677,66.3467,69.9328,69.6386,47.5653,59.4975,76.3529,79.6446,74.868,73.4357,74.371,79.6446,76.783,75.8459,64.5828,80.8084,78.7027,71.4754
1999-08-07,72.733,64.6882,68.2088,61.9489,65.9837,65.3045,57.9603,69.2848,66.3605,69.9506,69.6537,47.575,59.512,76.3717,79.6644,74.8863,73.4553,74.389,79.6644,76.8023,75.8644,64.6,80.8257,78.7221,71.4944
1999-08-08,72.7501,64.7037,68.2257,61.9643,65.9975,65.3207,57.9749,69.302,66.3744,69.9685,69.6687,47.5847,59.5264,76.3906,79.6843,74.9046,73.475,74.407,79.6843,76.8215,75.8829,64.6172,80.843,78.7415,71.5134
1999-08-09,72.6973,64.644,68.146,61.9217,65.922,65.2804,57.9259,69.2185,66.3023,69.9428,69.5994,47.4523,59.5133,76.3616,79.6348,74.8849,73.4595,74.3866,79.6348,76.7973,75.8733,64.6,80.8065,78.7278,71.5027
1999-08-10,72.4765,64.5351,67.8825,61.8122,65.9606,65.1557,57.8416,68.9638,66.3281,69.37,69.6274,47.6725,59.2163,76.0422,79.1325,74.6726,72.798,74.2657,79.1325,76.389,75.4854,63.9546,80.6247,78.6805,70.8081
1999-08-11,72.4698,64.4925,67.9067,61.7976,65.7983,65.1561,57.7973,68.9801,66.1746,69.5823,69.4638,47.3969,59.3193,76.1443,79.2738,74.7466,73.0706,74.3034,79.2738,76.5321,75.6424,64.2176,80.61,78.6689,71.1108
1999-08-12,72.5759,64.5523,68.0422,61.8605,65.7804,65.2284,57.8444,69.1119,66.163,69.8586,69.4469,47.2918,59.4661,76.3095,79.5174,74.8655,73.3915,74.3828,79.5174,76.7352,75.8393,64.5279,80.6937,78.7074,71.448
1999-08-13,72.2252,64.2883,67.6654,61.6457,65.5241,65.0161,57.6163,68.7316,65.9058,69.407,69.1902,47.0724,59.2104,76.0033,79.0292,74.6567,72.9212,74.2314,79.0292,76.3883,75.5414,64.0672,80.3952,78.596,70.9967
1999-08-14,72.2422,64.3037,67.6822,61.6611,65.5378,65.0322,57.6309,68.7486,65.9196,69.4248,69.2051,47.082,59.2248,76.022,79.0489,74.6749,72.9407,74.2494,79.0489,76.4074,75.5598,64.0842,80.4124,78.6154,71.0156
1999-08-15,72.2592,64.319,67.699,61.6765,65.5515,65.0484,57.6454,68.7657,65.9334,69.4425,69.22,47.0915,59.2391,76.0408,79.0687,74.6932,72.9603,74.2674,79.0687,76.4266,75.5783,64.1012,80.4296,78.6347,71.0344
1999-08-16,72.2762,64.3346,67.7158,61.6922,65.5656,65.0647,57.6605,68.7827,65.9475,69.4603,69.2357,47.1011,59.2535,76.0599,79.0884,74.7119,72.98,74.286,79.0884,76.446,75.5968,64.1183,80.4469,78.655,71.0543
1999-08-17,72.0873,64.2335,67.5975,61.6089,65.4455,64.9931,57.5511,68.6684,65.812,69.2047,69.0921,47.2232,59.1049,75.902,78.8153,74.6165,72.713,74.229,78.8153,76.2663,75.4302,63.8565,80.2614,78.6017,70.7939
1999-08-18,72.0826,64.2858,67.6192,61.6422,65.5644,65.0217,57.5947,68.7004,65.9125,69.0038,69.1963,47.5739,59.0122,75.82,78.6521,74.583,72.469,74.2392,78.6521,76.1513,75.2956,63.6177,80.2542,78.6319,70.5229
1999-08-19,72.0418,64.3224,67.5612,61.6505,65.7477,65.0156,57.6315,68.6536,66.0827,68.6694,69.3721,47.9525,58.8483,75.6636,78.4147,74.4801,72.0546,74.1964,78.4147,75.928,75.0662,63.2137,80.2257,78.6536,70.0706
1999-08-20,71.9755,64.2825,67.4392,61.6129,65.7806,64.9672,57.6132,68.5325,66.1152,68.4787,69.4195,47.9799,58.7565,75.5584,78.2536,74.4082,71.8335,74.1535,78.2536,75.793,74.9409,62.9964,80.1936,78.6605,69.8439
1999-08-21,71.9924,64.2979,67.456,61.6283,65.7944,64.9834,57.6278,68.5495,66.129,68.4962,69.4344,47.9896,58.7707,75.577,78.2731,74.4264,71.8527,74.1715,78.2731,75.812,74.9592,63.0131,80.2107,78.6799,69.8625
1999-08-22,72.0093,64.3133,67.4727,61.6437,65.8082,64.9995,57.6423,68.5664,66.1428,68.5138,69.4494,47.9994,58.7849,75.5957,78.2927,74.4446,71.872,74.1894,78.2927,75.831,74.9775,63.0299,80.2278,78.6992,69.881
1999-08-23,72.3532,64.4866,68.0203,61.8384,65.585,65.2489,57.7389,69.0992,65.9365,69.618,69.2156,47.5422,59.3489,76.2143,79.2015,74.8846,73.1781,74.4585,79.2015,76.6355,75.7471,64.2964,80.4663,78.7839,71.2729
1999-08-24,72.4192,64.5733,68.1232,61.9157,65.6746,65.3267,57.8186,69.2056,66.02,69.6839,69.2812,47.7484,59.4007,76.2175,79.3224,74.833,73.1426,74.4227,79.3224,76.539,75.6824,64.3031,80.4549,78.6683,71.252
1999-08-25,71.8211,64.1303,67.4057,61.5371,65.3616,64.9361,57.4479,68.4866,65.7027,68.7086,68.9767,47.5086,58.8699,75.5815,78.3461,74.3859,72.0804,74.1024,78.3461,75.7997,75.023,63.2669,79.976,78.4786,70.1806
1999-08-26,71.7987,64.1017,67.373,61.5171,65.3196,64.9202,57.4192,68.4508,65.6666,68.7331,68.9428,47.407,58.8809,75.5863,78.3674,74.3809,72.1134,74.0872,78.3674,75.8106,75.0459,63.2968,79.963,78.4776,70.2207
1999-08-27,71.5609,63.9506,67.07,61.3833,65.2773,64.7723,57.307,68.1504,65.6177,68.2454,68.8989,47.4717,58.624,75.2995,77.9202,74.1868,71.5648,73.9676,77.9202,75.4515,74.7192,62.7622,79.7754,78.4163,69.6531
1999-08-28,71.5777,63.9658,67.0866,61.3986,65.291,64.7884,57.3214,68.1673,65.6314,68.2628,68.9138,47.4813,58.6382,75.3181,77.9396,74.205,71.584,73.9856,77.9396,75.4704,74.7374,62.7789,79.7924,78.4356,69.6716
1999-08-29,71.5946,63.9811,67.1032,61.4139,65.3046,64.8046,57.3359,68.1842,65.6451,68.2803,68.9286,47.491,58.6524,75.3367,77.9591,74.2231,71.6032,74.0035,77.9591,75.4893,74.7556,62.7956,79.8095,78.4549,69.6901
1999-08-30,71.6193,64.0185,67.1715,61.443,65.3295,64.839,57.3558,68.2545,65.6653,68.3291,68.9373,47.5879,58.6864,75.3255,77.9804,74.1944,71.6257,73.9832,77.9804,75.4396,74.7156,62.8155,79.8171,78.3822,69.6913
1999-08-31,72.1768,64.504,67.8197,61.8375,65.8429,65.2278,57.7772,68.9183,66.1671,68.8903,69.4347,48.2255,59.0242,75.776,78.6365,74.5384,72.185,74.2811,78.6365,75.9154,75.0995,63.3587,80.2704,78.6116,70.2109
1999-09-01,72.1875,64.511,67.83,61.8436,65.8488,65.2362,57.7789,68.9287,66.1732,68.9022,69.4372,48.2319,59.0341,75.7858,78.651,74.546,72.195,74.2871,78.651,75.9254,75.1117,63.3685,80.2809,78.6144,70.2116
1999-09-02,72.3929,64.6942,67.9652,61.9796,66.1715,65.3495,57.9644,69.0721,66.4929,68.908,69.7704,48.5718,59.0719,75.8524,78.7591,74.5984,72.1457,74.355,78.7591,75.9578,75.1153,63.3216,80.4831,78.713,70.1121
1999-09-03,72.3919,64.6466,68.0184,61.963,65.9662,65.3547,57.9051,69.1148,66.3007,69.2172,69.5683,48.2034,59.2192,75.9994,78.9818,74.6956,72.532,74.3956,78.9818,76.1652,75.337,63.6957,80.4719,78.6993,70.5464
1999-09-04,72.4026,64.6559,68.0287,61.9716,65.976,65.3641,57.9124,69.1252,66.3106,69.2292,69.5786,48.2099,59.2292,76.0121,78.9965,74.7074,72.5432,74.407,78.9965,76.1778,75.3497,63.706,80.4836,78.7116,70.5578
1999-09-05,72.4133,64.6653,68.0391,61.9802,65.9858,65.3735,57.9198,69.1357,66.3205,69.2411,69.5888,48.2164,59.2392,76.0248,79.0112,74.7192,72.5544,74.4184,79.0112,76.1903,75.3625,63.7164,80.4953,78.7238,70.5692
1999-09-06,72.2784,64.6111,67.9899,61.9277,65.9243,65.3137,57.8793,69.0886,66.2529,69.1265,69.5247,48.2541,59.1705,75.8645,78.9193,74.5248,72.3884,74.2488,78.9193,75.9599,75.0916,63.5689,80.4319,78.6169,70.1892
1999-09-07,72.2638,64.5688,67.9165,61.8951,65.8916,65.2784,57.8507,69.01,66.2305,69.137,69.5027,48.0887,59.1804,75.8591,78.9397,74.5058,72.3988,74.2204,78.9397,75.9515,75.1045,63.579,80.4429,78.606,70.1934
1999-09-08,72.3108,64.6141,67.9831,61.9319,65.934,65.3169,57.8857,69.078,66.2745,69.2024,69.5347,48.1157,59.2167,75.8678,78.9992,74.4885,72.4304,74.1995,78.9992,75.9389,75.0981,63.6135,80.4398,78.5645,70.2019
1999-09-09,72.6961,64.9633,68.6461,62.2379,66.0744,65.6564,58.1394,69.7509,66.3973,69.9123,69.6256,48.4989,59.5894,76.3546,79.6533,74.8775,73.238,74.5125,79.6533,76.5148,75.5989,64.3954,80.6955,78.7228,71.0329
1999-09-10,72.6013,64.8283,68.5403,62.146,65.8259,65.5778,58.0178,69.6346,66.1599,70.0021,69.3871,48.0731,59.6276,76.3632,79.652,74.8832,73.3905,74.4905,79.652,76.5649,75.6798,64.5394,80.6354,78.6924,71.2142
1999-09-11,72.612,64.8376,68.5508,62.1546,65.8357,65.5873,58.0252,69.6451,66.1698,70.0142,69.3974,48.0795,59.6376,76.376,79.6668,74.895,73.4018,74.5019,79.6668,76.5774,75.6926,64.5499,80.6471,78.7046,71.2257
1999-09-12,72.6227,64.847,68.5612,62.1632,65.8454,65.5967,58.0326,69.6556,66.1797,70.0263,69.4076,48.086,59.6477,76.3887,79.6817,74.9068,73.4131,74.5134,79.6817,76.59,75.7053,64.5604,80.6588,78.7168,71.2371
1999-09-13,72.5203,64.8355,68.6187,62.1599,65.7536,65.6114,57.9943,69.717,66.0679,70.0213,69.2898,48.3179,59.6287,76.3955,79.6669,74.9255,73.4052,74.5535,79.6669,76.5724,75.6691,64.5571,80.5076,78.6791,71.2502
1999-09-14,72.29,64.675,68.421,62.0272,65.5729,65.492,57.8305,69.5193,65.8776,69.745,69.0967,48.2634,59.4673,76.1892,79.3124,74.7958,73.1206,74.4592,79.3124,76.363,75.4772,64.2789,80.2849,78.585,70.9883
1999-09-15,72.4407,64.8325,68.6054,62.1496,65.775,65.6091,57.9682,69.7124,66.0701,69.8069,69.2889,48.5934,59.5166,76.2773,79.4268,74.874,73.1582,74.5452,79.4268,76.4383,75.5205,64.3155,80.4057,78.663,71.0071
1999-09-16,72.4572,64.8241,68.5862,62.1406,65.7781,65.5997,57.9594,69.6913,66.0825,69.824,69.2967,48.4525,59.5302,76.2815,79.4492,74.8688,73.1702,74.5336,79.4492,76.4425,75.5337,64.3275,80.4258,78.6599,71.0063
1999-09-17,72.428,64.765,68.4852,62.0967,65.7274,65.5505,57.9239,69.5836,66.046,69.8309,69.2621,48.2273,59.5371,76.2742,79.4691,74.8471,73.1797,74.5032,79.4691,76.4278,75.5462,64.3363,80.4278,78.6478,71.018
1999-09-18,72.4386,64.7743,68.4957,62.1053,65.7372,65.56,57.9313,69.5941,66.0558,69.843,69.2723,48.2338,59.5472,76.287,79.4839,74.859,73.191,74.5147,79.4839,76.4404,75.5589,64.3467,80.4395,78.66,71.0295
1999-09-19,72.4493,64.7837,68.5061,62.1139,65.7469,65.5694,57.9386,69.6047,66.0657,69.855,69.2825,48.2403,59.5572,76.2997,79.4987,74.8708,73.2023,74.5261,79.4987,76.453,75.5717,64.3572,80.4512,78.6722,71.0409
1999-09-20,72.4541,64.7926,68.5244,62.1213,65.7501,65.5806,57.9388,69.6236,66.0662,69.8661,69.2812,48.296,59.565,76.3102,79.52,74.8759,73.2117,74.5284,79.52,76.4633,75.5839,64.366,80.4586,78.6797,71.0476
1999-09-21,72.6951,65.0517,68.8371,62.3222,66.0751,65.7745,58.1615,69.952,66.3721,69.9543,69.5834,48.8558,59.6358,76.4453,79.6787,75.0045,73.263,74.6743,79.6787,76.5802,75.643,64.4165,80.6375,78.7956,71.0648
1999-09-22,72.7264,65.0779,68.8764,62.3458,66.0941,65.7989,58.1846,69.9931,66.3889,69.9698,69.5976,48.8897,59.6524,76.4652,79.6862,75.0309,73.2779,74.7044,79.6862,76.6023,75.6573,64.4309,80.6661,78.8137,71.072
1999-09-23,72.7371,65.0831,68.8868,62.3498,66.0968,65.8065,58.1817,70.0036,66.392,69.9819,69.5938,48.8962,59.6624,76.4728,79.7008,75.035,73.287,74.7059,79.7008,76.6103,75.669,64.4406,80.6757,78.8089,71.064
1999-09-24,72.6434,65.0192,68.8374,62.3,65.9915,65.7678,58.1085,69.9523,66.2877,69.9548,69.4842,48.8042,59.6328,76.4418,79.6542,75.0107,73.2729,74.6799,79.6542,76.5835,75.6566,64.4253,80.5784,78.7829,71.0786
1999-09-25,72.6541,65.0286,68.8479,62.3087,66.0013,65.7773,58.1159,69.9629,66.2976,69.9668,69.4945,48.8107,59.6428,76.4546,79.669,75.0226,73.2842,74.6914,79.669,76.5961,75.6694,64.4357,80.5901,78.7951,71.09
1999-09-26,72.6648,65.038,68.8583,62.3173,66.0111,65.7868,58.1233,69.9735,66.3075,69.9789,69.5047,48.8173,59.6528,76.4673,79.6839,75.0344,73.2955,74.7029,79.6839,76.6087,75.6821,64.4462,80.6018,78.8074,71.1015
1999-09-27,72.6755,65.048,68.8688,62.3266,66.0219,65.7965,58.1322,69.9841,66.3184,69.991,69.517,48.8239,59.6629,76.4809,79.6987,75.0474,73.3071,74.7159,79.6987,76.622,75.6951,64.4568,80.6139,78.8221,71.1158
1999-09-28,72.9256,65.2184,68.9772,62.4558,66.3317,65.8975,58.321,70.094,66.6425,70.106,69.8471,48.9084,59.7619,76.6008,79.9224,75.1195,73.3756,74.7819,79.9224,76.7109,75.7738,64.5257,80.8675,78.91,71.1225
1999-09-29,73.0709,65.3111,69.022,62.5269,66.5117,65.9513,58.4285,70.1383,66.8297,70.177,70.0532,48.95,59.8263,76.667,80.041,75.1608,73.4231,74.8161,80.041,76.771,75.8232,64.5719,81.0315,78.9787,71.1436
1999-09-30,73.1207,65.3747,69.1024,62.576,66.5887,66.0018,58.4771,70.2226,66.9003,70.2027,70.1251,49.1203,59.8443,76.7034,80.0874,75.1934,73.4402,74.8508,80.0874,76.8047,75.8438,64.5879,81.0671,79.0141,71.1601
1999-10-01,73.324,65.5716,69.3301,62.7256,66.8517,66.1424,58.65,70.4608,67.1518,70.2862,70.385,49.4895,59.9086,76.809,80.2239,75.2866,73.4977,74.9496,80.2239,76.9058,75.8978,64.643,81.2339,79.1154,71.197
1999-10-02,73.3345,65.5784,69.3427,62.7307,66.8564,66.1482,58.6538,70.4735,67.1566,70.3035,70.3896,49.493,59.918,76.8215,80.2416,75.2961,73.5179,74.9561,80.2416,76.9214,75.9127,64.6619,81.2448,79.1218,71.2169
1999-10-03,73.3449,65.5852,69.3553,62.7358,66.8612,66.154,58.6577,70.4862,67.1614,70.3208,70.3943,49.4964,59.9274,76.8339,80.2594,75.3055,73.5381,74.9627,80.2594,76.9371,75.9277,64.6808,81.2556,79.1282,71.2368
1999-10-04,72.4486,64.9399,68.2355,62.1536,66.5387,65.521,58.1506,69.367,66.8358,68.7326,70.0762,49.303,59.07,75.6816,78.7078,74.3804,71.7402,74.2408,78.7078,75.5518,74.6496,62.9297,80.6207,78.6934,69.1921
1999-10-05,72.4003,64.8913,68.1725,62.1188,66.4756,65.4841,58.1183,69.3001,66.7776,68.7306,70.0284,49.1713,59.0638,75.6736,78.693,74.3744,71.753,74.2319,78.693,75.5477,74.6551,62.9394,80.5906,78.6987,69.2385
1999-10-06,72.682,65.0894,68.3429,62.2689,66.7963,65.6092,58.3232,69.4758,67.1047,68.8513,70.3712,49.3131,59.1697,75.797,78.893,74.4624,71.8351,74.3147,78.893,75.6605,74.7333,63.0198,80.8736,78.8101,69.2636
1999-10-07,72.4978,64.9403,68.212,62.1542,66.5612,65.5132,58.1676,69.3392,66.8705,68.7959,70.1253,49.1279,59.1128,75.7208,78.7795,74.4017,71.8109,74.2479,78.7795,75.6001,74.7025,62.9951,80.6968,78.7293,69.2686
1999-10-08,72.2932,64.7599,68.0618,62.0152,66.2695,65.3968,57.979,69.1826,66.5815,68.728,69.8219,48.8324,59.0481,75.6261,78.6346,74.3281,71.781,74.167,78.6346,75.5282,74.6626,62.9648,80.5005,78.6343,69.2687
1999-10-09,72.3035,64.7666,68.0742,62.0202,66.2742,65.4026,57.9828,69.1951,66.5863,68.7449,69.8265,48.8358,59.0574,75.6384,78.652,74.3374,71.8008,74.1735,78.652,75.5436,74.6773,62.9832,80.5112,78.6406,69.2881
1999-10-10,72.3138,64.7733,68.0866,62.0253,66.279,65.4083,57.9866,69.2075,66.5911,68.7618,69.831,48.8392,59.0667,75.6506,78.6694,74.3468,71.8205,74.18,78.6694,75.559,74.692,63.0016,80.522,78.647,69.3074
1999-10-11,72.3241,64.7826,68.0991,62.0332,66.2881,65.4152,57.9968,69.22,66.6002,68.7787,69.8444,48.8427,59.0759,75.6661,78.6869,74.3608,71.8416,74.1926,78.6869,75.5772,74.7073,63.0205,80.5341,78.664,69.3386
1999-10-12,72.5821,65.038,68.3728,62.2283,66.6469,65.5959,58.2281,69.506,66.9452,68.8879,70.1959,49.3883,59.1604,75.807,78.8909,74.4749,71.9106,74.3128,78.8909,75.699,74.7801,63.088,80.7549,78.7826,69.3669
1999-10-13,72.5893,65.0308,68.3606,62.2202,66.6467,65.5887,58.2176,69.4922,66.9473,68.9059,70.2028,49.344,59.1709,75.8084,78.9025,74.4701,71.9307,74.2995,78.9025,75.7109,74.7933,63.1069,80.7708,78.7836,69.3826
1999-10-14,72.6771,65.0828,68.3998,62.2589,66.7376,65.6178,58.2765,69.5317,67.0452,68.9537,70.3054,49.2986,59.2082,75.8526,78.9781,74.4992,71.9694,74.3244,78.9781,75.7508,74.8272,63.1436,80.8607,78.8224,69.4116
1999-10-15,72.6874,65.0911,68.4123,62.2656,66.745,65.6242,58.2841,69.5442,67.0525,68.9707,70.3152,49.3021,59.2175,75.8667,78.9956,74.5113,71.99,74.3345,78.9956,75.7679,74.8423,63.1624,80.8723,78.8349,69.4379
1999-10-16,72.6978,65.0979,68.4248,62.2707,66.7497,65.63,58.2879,69.5567,67.0573,68.9876,70.3198,49.3055,59.2268,75.879,79.013,74.5207,72.0098,74.341,79.013,75.7834,74.8571,63.1808,80.8831,78.8413,69.4573
1999-10-17,72.7081,65.1046,68.4373,62.2757,66.7545,65.6358,58.2918,69.5692,67.0621,69.0046,70.3244,49.3089,59.2361,75.8913,79.0305,74.53,72.0295,74.3475,79.0305,75.7988,74.8718,63.1993,80.8939,78.8477,69.4767
