fecha,Brasil,Canada,Chile,Estados Unidos,Mexico,Uruguay,China,India,Japon,Reino Unido,Suiza,Zona Euro,Vietnam,Paraguay,Sudafrica,Suecia,Republica Checa,Turquia,Dinamarca,Israel,Singapur,Australia,Noruega,Nueva Zelandia,Rusia,Colombia,Peru,Tailandia
2001-05-09,71.8901,74.6175,78.7438,78.8756,108.3936,71.5944,59.9167,54.8812,43.0,74.4457,57.7271,67.5488,53.9998,64.9694,89.301,75.5711,51.3122,,67.8594,75.978,,52.7985,78.9183,,,78.0475,66.8939,60.0707
2001-05-10,71.8982,74.5668,78.7532,78.887,108.3995,71.6076,59.9183,54.8713,42.8373,74.4834,57.7058,67.3291,53.9773,64.9553,89.3119,75.5876,51.3231,,67.641,75.9876,,52.7985,78.7129,,,78.058,66.8944,59.7246
2001-05-11,71.9063,74.1375,78.7626,78.8984,108.4055,71.6209,59.9171,54.8638,42.8845,74.3903,57.4535,66.9568,53.9659,64.9411,89.3227,75.9123,51.3339,,67.3088,75.9973,,52.7984,78.5075,,,78.0685,66.8948,60.1051
2001-05-12,71.9144,74.1556,78.7719,78.9099,108.4114,71.6342,59.9159,54.8755,42.874,74.4071,57.4624,66.9658,53.9618,64.927,89.3336,75.9288,51.3448,,67.3181,76.007,,52.7984,78.5163,,,78.0789,66.8953,60.1104
2001-05-13,71.9225,74.1736,78.7813,78.9213,108.4173,71.6475,59.9146,54.8873,42.8635,74.4239,57.4712,66.9748,53.9578,64.9129,89.3445,75.9454,51.3557,,67.3275,76.0167,,52.7984,78.5252,,,78.0894,66.8958,60.1158
2001-05-14,71.9306,74.1917,78.7907,78.9327,108.4232,71.6608,59.9134,54.8991,42.853,74.4407,57.48,66.9837,53.9538,64.8988,89.3553,75.9619,51.3666,,67.3369,76.0264,,52.7983,78.534,,,78.0998,66.8962,60.0509
2001-05-15,71.9387,74.2097,78.8001,78.9441,108.4291,71.674,59.9122,54.9108,42.8425,74.4575,57.4888,66.9927,53.9498,64.8847,89.3662,75.9784,51.3775,,67.3462,76.0361,,52.7983,78.5429,,,78.1103,66.8967,59.9719
2001-05-16,71.9468,74.6758,78.8095,78.9556,108.435,71.6873,59.9124,54.829,42.4233,74.988,58.151,67.6274,53.9089,64.8706,89.3771,75.8407,51.3885,,67.9824,76.0458,,52.7982,79.2665,,,78.1208,66.8972,60.1987
2001-05-17,71.9549,74.9238,78.8189,78.967,108.441,71.7006,59.9126,54.8466,42.7691,75.0312,57.8584,67.4075,53.8864,64.8565,89.3879,76.0115,51.3994,,67.7639,76.0554,,52.7982,79.347,,,78.1312,66.8977,60.3304
2001-05-18,71.963,75.0569,78.8282,78.9784,108.4469,71.7139,59.9106,54.87,42.4339,75.3942,57.6058,67.1952,53.8713,64.8424,89.3988,76.0281,51.4103,,67.4883,76.0651,,52.7982,79.6419,,,78.1417,66.8981,60.1038
2001-05-19,71.9711,75.0752,78.8376,78.9899,108.4528,71.7272,59.9094,54.8818,42.4235,75.4113,57.6147,67.2042,53.8673,64.8283,89.4097,76.0446,51.4212,,67.4977,76.0748,,52.7981,79.6509,,,78.1522,66.8986,60.1091
2001-05-20,71.9792,75.0935,78.847,79.0013,108.4587,71.7405,59.9082,54.8936,42.4132,75.4283,57.6235,67.2132,53.8633,64.8142,89.4205,76.0612,51.4321,,67.5071,76.0845,,52.7981,79.6598,,,78.1626,66.8991,60.1145
2001-05-21,71.9873,75.0542,78.8564,79.0127,108.4646,71.7538,59.8997,54.8411,42.7063,75.545,57.6324,67.0542,53.8409,64.8001,89.4314,76.155,51.443,,67.4024,76.0942,,52.798,79.4543,,,78.1731,66.8996,59.9437
2001-05-22,71.9955,74.7389,78.8658,79.0242,108.4706,71.7671,59.9014,54.8295,42.6697,74.8639,56.9269,66.0398,53.8222,64.7861,89.4423,74.9355,51.4539,,66.4993,76.1039,,52.798,78.4619,,,78.1836,66.9,59.9767
2001-05-23,72.0036,74.7571,78.8752,79.0356,108.4765,71.7804,59.9001,54.8412,42.6592,74.8808,56.9356,66.0486,53.8181,64.772,89.4532,74.9518,51.4649,,66.5085,76.1136,,52.7979,78.4708,,,78.194,66.9005,60.1398
2001-05-24,72.0117,74.5681,78.8846,79.0471,108.4824,71.7937,59.9018,54.8997,43.6058,74.1888,56.7934,65.7672,53.7884,64.7579,89.464,74.118,51.4758,,66.1184,76.1233,,52.7979,78.265,,,78.2045,66.901,60.2257
2001-05-25,72.0198,74.5863,78.894,79.0585,108.4883,71.807,59.9006,54.9115,43.5952,74.2055,56.8021,65.776,53.7844,64.7438,89.4749,74.1341,51.4867,,66.1276,76.133,,52.7979,78.2738,,,78.215,66.9014,60.0285
2001-05-26,72.0279,74.6045,78.9034,79.07,108.4942,71.8204,59.8993,54.9233,43.5845,74.2223,56.8108,65.7848,53.7804,64.7298,89.4858,74.1503,51.4976,,66.1368,76.1427,,52.7978,78.2827,,,78.2255,66.9019,60.0339
2001-05-27,72.036,74.6226,78.9128,79.0814,108.5002,71.8337,59.8981,54.935,43.5738,74.239,56.8196,65.7936,53.7764,64.7157,89.4967,74.1664,51.5086,,66.146,76.1524,,52.7978,78.2915,,,78.2359,66.9024,60.0392
2001-05-28,72.0441,74.7099,78.9222,79.0929,108.5061,71.847,59.8983,54.9293,43.1974,74.7604,56.7175,65.8101,53.822,64.7016,89.5076,74.1052,51.5195,,66.2123,76.1621,,52.7977,78.2288,,,78.2464,66.9029,59.9372
2001-05-29,72.0522,75.0392,78.9316,79.1043,108.512,71.8603,59.8971,54.9645,43.5107,74.8246,56.6658,65.5743,53.7133,64.6876,89.5184,73.8892,51.5304,,65.9932,76.1718,,52.7977,78.0944,,,78.2569,66.9033,60.2697
2001-05-30,72.0603,74.631,78.941,79.1158,108.5179,71.8736,59.8894,54.9704,43.4008,75.0466,56.7249,65.6595,53.6727,64.6735,89.5293,73.6732,51.5414,,66.0594,76.1815,,52.7977,78.1032,,,78.2674,66.9038,60.3381
2001-05-31,72.0685,74.6492,78.9504,79.1272,108.5238,71.887,59.8881,54.9822,43.3902,75.0635,56.7336,65.6683,53.6687,64.6595,89.5402,73.6892,51.5523,,66.0686,76.1912,,52.7976,78.112,,,78.2779,66.9043,60.3141
2001-06-01,72.0983,75.1079,78.9709,79.1523,108.5586,71.8934,59.8925,54.9775,43.9334,74.6814,56.2469,64.8917,53.5794,64.6633,89.5776,71.7692,51.584,,65.3409,76.2186,,52.8114,76.4136,,,78.2993,66.9204,60.3678
2001-06-02,72.1282,75.1286,78.9914,79.1773,108.5933,71.8999,59.897,55.0138,43.9337,74.7043,56.264,64.9104,53.5923,64.6672,89.615,71.7842,51.6157,,65.3555,76.2459,,52.8251,76.4335,,,78.3207,66.9365,60.3779
2001-06-03,72.158,75.1492,79.012,79.2023,108.628,71.9064,59.9014,55.0501,43.934,74.7273,56.2811,64.9291,53.6053,64.6711,89.6524,71.7993,51.6475,,65.3702,76.2733,,52.8388,76.4533,,,78.3421,66.9526,60.388
2001-06-04,72.1879,75.1699,79.0325,79.2274,108.6628,71.9129,59.9058,55.0864,43.9343,74.7502,56.2982,64.9479,53.6182,64.6749,89.6898,71.8144,51.6792,,65.3848,76.3006,,52.8526,76.4732,,,78.3635,66.9688,60.2244
2001-06-05,72.2178,75.1906,79.0531,79.2524,108.6975,71.9194,59.9102,55.1227,43.9345,74.7731,56.3153,64.9666,53.6311,64.6788,89.7272,71.8295,51.711,,65.3995,76.328,,52.8663,76.4931,,,78.385,66.9849,60.7667
2001-06-06,67.1849,75.7886,77.9787,79.2775,109.9563,71.3204,59.9183,55.1826,43.3918,73.4365,56.3728,64.9929,53.553,63.942,90.328,71.767,50.2703,,65.4141,75.9884,,52.0538,77.0149,,,80.4405,66.5845,60.4662
2001-06-07,67.2127,75.8903,77.999,79.3026,109.9915,71.3268,59.9263,55.2308,43.5435,73.38,56.3597,65.2109,53.5259,63.9458,90.3657,71.162,50.3013,,65.6003,76.0157,,52.0673,77.035,,,80.4625,66.6005,60.7407
2001-06-08,67.2405,76.0383,78.0193,79.3277,110.0267,71.3333,59.9308,55.2849,43.3088,72.8225,56.3667,65.222,53.5025,63.9497,90.4034,71.4095,50.3322,,65.615,76.0429,,52.0809,77.342,,,80.4845,66.6166,60.6211
2001-06-09,67.2684,76.0592,78.0396,79.3527,110.0619,71.3397,59.9352,55.3213,43.3091,72.8449,56.3838,65.2408,53.5154,63.9535,90.4412,71.4245,50.3631,,65.6297,76.0702,,52.0944,77.3621,,,80.5065,66.6326,60.6312
2001-06-10,67.2962,76.0801,78.0599,79.3778,110.0971,71.3461,59.9396,55.3578,43.3094,72.8672,56.401,65.2596,53.5283,63.9573,90.4789,71.4395,50.3941,,65.6444,76.0975,,52.108,77.3822,,,80.5285,66.6487,60.6414
2001-06-11,67.3241,76.101,78.0802,79.4029,110.1323,71.3525,59.944,55.3944,43.3097,72.8896,56.4181,65.2784,53.5412,63.9611,90.5167,71.4545,50.4251,,65.6591,76.1248,,52.1215,77.4023,,,80.5506,66.6647,60.6279
2001-06-12,67.352,75.8559,78.1005,79.4281,110.1675,71.359,59.9456,55.3425,42.8766,72.8697,56.3544,65.1668,53.478,63.965,90.5544,71.0815,50.4561,,65.5593,76.1521,,52.1351,76.7043,,,80.5726,66.6808,60.5481
2001-06-13,67.3799,76.3396,78.1209,79.4532,110.2028,71.3654,59.9442,55.3673,42.8664,73.4941,56.5536,65.5463,53.4438,63.9688,90.5922,72.4159,50.4871,,65.9176,76.1794,,52.1486,77.3708,,,80.5946,66.6968,60.3886
2001-06-14,67.4078,76.0944,78.1412,79.4783,110.238,71.3718,59.953,55.4805,43.0599,74.0872,57.2791,66.3175,53.4567,63.9726,90.6301,73.0522,50.5182,,66.6771,76.2067,,52.1622,78.1095,,,80.6167,66.7129,60.4617
2001-06-15,67.4357,76.1732,78.1615,79.5035,110.2733,71.3783,59.9596,55.4876,42.5119,74.3107,57.1143,66.3366,53.3937,63.9764,90.6679,73.7664,50.5492,,66.692,76.2341,,52.1757,78.3454,,,80.6387,66.729,60.6183
2001-06-16,67.4636,76.1941,78.1819,79.5286,110.3086,71.3847,59.964,55.5242,42.5122,74.3335,57.1316,66.3558,53.4066,63.9803,90.7057,73.7818,50.5803,,66.7069,76.2614,,52.1893,78.3658,,,80.6607,66.745,60.6285
2001-06-17,67.4916,76.2151,78.2022,79.5537,110.3439,71.3911,59.9684,55.5608,42.5125,74.3563,57.149,66.3749,53.4195,63.9841,90.7436,73.7973,50.6114,,66.7219,76.2888,,52.2029,78.3861,,,80.6828,66.7611,60.6386
2001-06-18,67.5195,76.236,78.2225,79.5789,110.3792,71.3976,59.9729,55.5975,42.5127,74.3791,57.1664,66.394,53.4324,63.9879,90.7815,73.8128,50.6425,,66.7368,76.3161,,52.2165,78.4065,,,80.7049,66.7772,60.5697
2001-06-19,67.5475,75.6196,78.2429,79.6041,110.4145,71.404,59.9708,55.6934,42.4869,74.0739,56.6974,65.7365,53.3767,63.9917,90.8193,73.2843,50.6737,,66.0636,76.3435,,52.23,78.7147,,,80.7269,66.7933,60.75
2001-06-20,67.5755,75.849,78.2633,79.6293,110.4498,71.4104,59.9817,55.7183,42.2104,74.2237,56.8362,65.8324,53.3536,63.9956,90.8573,73.222,50.7048,,66.1358,76.3709,,52.2436,78.5193,,,80.749,66.8094,60.6651
2001-06-21,67.6034,76.0438,78.2836,79.6544,110.4851,71.4169,59.9869,55.7313,42.0279,75.0247,57.0462,65.9744,53.3341,63.9994,90.8952,72.8486,50.736,,66.2079,76.3983,,52.2572,78.5397,,,80.7711,66.8255,60.6774
2001-06-22,67.6314,76.1691,78.304,79.6796,110.5205,71.4233,59.9927,55.7562,42.0439,74.8941,57.2258,65.9627,53.3218,64.0032,90.9331,73.175,50.7672,,66.3375,76.4257,,52.2708,78.6321,,,80.7932,66.8416,60.7244
2001-06-23,67.6594,76.19,78.3244,79.7048,110.5558,71.4297,59.9972,55.793,42.0441,74.9171,57.2432,65.9817,53.3347,64.0071,90.9711,73.1903,50.7984,,66.3524,76.4531,,52.2844,78.6526,,,80.8153,66.8577,60.7346
2001-06-24,67.6875,76.211,78.3447,79.73,110.5912,71.4362,60.0016,55.8298,42.0444,74.9401,57.2606,66.0007,53.3475,64.0109,91.009,73.2057,50.8296,,66.3673,76.4805,,52.298,78.673,,,80.8374,66.8738,60.7447
2001-06-25,70.1361,76.5222,76.6906,79.7553,111.8378,68.859,60.0053,55.8429,42.1857,75.0002,57.6232,66.451,53.3352,64.0147,90.3333,73.688,51.4507,,66.7841,76.3248,,53.0599,78.7655,,,81.0454,68.7578,60.8261
2001-06-26,70.1652,76.729,76.7106,79.7805,111.8736,68.8652,60.0097,55.8679,42.2538,75.1558,57.6508,66.6088,53.3481,64.0185,90.371,73.3143,51.4824,,66.9714,76.3522,,53.0737,79.1464,,,81.0675,68.7744,60.7326
2001-06-27,70.1942,76.8662,76.7306,79.8057,111.9094,68.8714,60.0142,55.9404,42.0452,75.3061,57.6074,66.5124,53.343,64.0224,90.4087,73.0962,51.514,,66.9289,76.3796,,53.0875,79.0228,,,81.0897,68.791,60.7655
2001-06-28,70.2233,76.3646,76.7505,79.831,111.9452,68.8777,60.0172,55.9535,41.9358,74.6926,56.5072,65.2828,53.3343,64.0262,90.4464,72.0993,51.5457,,65.5648,76.407,,53.1013,77.8895,,,81.1119,68.8075,60.6949
2001-06-29,70.2524,76.8039,76.7705,79.8562,111.981,68.8839,60.0238,55.9547,41.8995,74.9702,56.626,65.4404,53.3292,64.03,90.4842,72.1144,51.5774,,65.8094,76.4344,,53.1151,77.8376,,,81.134,68.8241,60.7544
2001-06-30,70.2815,76.825,76.7905,79.8815,112.0168,68.8901,60.0282,55.9917,41.8998,74.9932,56.6432,65.4593,53.3421,64.0339,90.5219,72.1296,51.6091,,65.8241,76.4618,,53.1289,77.8578,,,81.1562,68.8407,60.7646
2001-07-01,70.3188,76.8255,76.7939,79.8854,112.0191,68.9168,60.0629,56.0231,41.9113,74.9825,56.6464,65.4612,53.3447,64.0514,90.5319,72.1278,51.6339,,65.8268,76.4823,,53.141,77.8377,,,81.1705,68.8542,60.7731
2001-07-02,69.8687,76.8143,75.8391,79.8894,112.369,68.74,60.0954,55.9475,42.0848,75.2795,56.6497,65.3783,53.3222,61.8426,90.4764,71.6586,50.9952,,65.772,76.4533,,52.2495,77.1684,,,80.9985,69.123,60.651
2001-07-03,69.9057,77.0357,75.8425,79.8934,112.3713,68.7667,60.1324,55.9908,42.0546,74.7222,56.6631,65.5191,53.2998,61.8595,90.4863,72.2798,51.0197,,65.8896,76.4737,,52.2613,77.6532,,,81.0128,69.1365,60.6042
2001-07-04,69.9428,77.0245,75.8458,79.8974,112.3736,68.7934,60.1657,56.0341,42.0557,74.7645,56.5951,65.3359,53.3759,61.8765,90.4963,72.0443,51.0442,,65.7198,76.4942,,52.2732,77.3447,,,81.027,69.1501,60.5876
2001-07-05,69.9799,77.0947,75.8492,79.9013,112.3759,68.8202,60.2019,56.0417,41.6332,74.2817,55.9678,64.7208,53.2978,61.8934,90.5062,71.2637,51.0688,,65.0325,76.5147,,52.2852,76.8203,,,81.0412,69.1637,60.6936
2001-07-06,70.0171,76.5372,75.8526,79.9053,112.3782,68.8469,60.236,56.0851,41.6394,74.9552,56.7236,65.363,53.2897,61.9104,90.5162,71.7291,51.0933,,65.7826,76.5352,,52.2971,77.3768,,,81.0555,69.1772,60.6109
2001-07-07,70.0542,76.5377,75.8559,79.9093,112.3804,68.8737,60.2708,56.1165,41.6509,74.9445,56.7268,65.3649,53.2923,61.9273,90.5262,71.7273,51.1178,,65.7853,76.5557,,52.309,77.3567,,,81.0697,69.1908,60.6194
2001-07-08,70.0914,76.5381,75.8593,79.9133,112.3827,68.9004,60.3056,56.148,41.6623,74.9337,56.7301,65.3669,53.2949,61.9443,90.5361,71.7255,51.1424,,65.788,76.5762,,52.3209,77.3367,,,81.084,69.2044,60.6279
2001-07-09,70.1286,76.5386,75.8627,79.9172,112.385,68.9272,60.3405,56.1795,41.6738,74.923,56.7333,65.3688,53.2975,61.9612,90.5461,71.7237,51.1669,,65.7907,76.5967,,52.3328,77.3167,,,81.0982,69.2179,60.6114
2001-07-10,70.1658,76.5507,75.866,79.9212,112.3873,68.954,60.3739,56.1872,41.8109,74.8486,57.2147,66.1115,53.2572,61.9782,90.5561,72.1891,51.1915,,66.4835,76.6172,,52.3447,78.0164,,,81.1125,69.2315,60.5231
2001-07-11,70.203,76.4465,75.8694,79.9252,112.3896,68.9808,60.4095,56.2068,42.1523,74.6948,57.6859,66.314,53.2348,61.9952,90.566,72.343,51.2161,,66.7162,76.6378,,52.3566,77.8523,,,81.1267,69.2451,60.479
2001-07-12,70.2402,76.2028,75.8728,79.9292,112.3919,69.0076,60.4445,56.2384,42.3997,74.5993,57.4552,65.7991,53.2195,62.0122,90.576,72.1854,51.2407,,66.2588,76.6583,,52.3685,77.4725,,,81.141,69.2587,60.4798
2001-07-13,70.2775,75.6685,75.8761,79.9331,112.3941,69.0344,60.4809,56.258,42.0288,74.2283,57.4076,65.9399,53.2043,62.0291,90.586,72.495,51.2653,,66.319,76.6788,,52.3805,77.4524,,,81.1552,69.2723,60.3765
2001-07-14,70.3148,75.669,75.8795,79.9371,112.3964,69.0613,60.5158,56.2896,42.0403,74.2176,57.4109,65.9419,53.2069,62.0461,90.5959,72.4932,51.2899,,66.3217,76.6993,,52.3924,77.4324,,,81.1695,69.2859,60.385
2001-07-15,70.3521,75.6695,75.8829,79.9411,112.3987,69.0881,60.5508,56.3212,42.0519,74.207,57.4141,65.9438,53.2095,62.0631,90.6059,72.4913,51.3145,,66.3244,76.7199,,52.4043,77.4124,,,81.1837,69.2995,60.3935
2001-07-16,62.7555,75.7048,71.7156,79.9451,108.8414,68.4603,60.5858,56.3647,41.8589,74.1911,57.6108,66.0538,53.2014,59.3486,88.4904,72.8009,51.9333,,66.4421,76.2511,,52.5605,77.4642,,,81.198,69.3923,60.2691
2001-07-17,62.7888,75.6122,71.7188,79.949,108.8436,68.4869,60.6194,56.4442,42.0645,74.3446,57.9601,66.4108,53.1933,59.3648,88.5001,73.1105,51.9583,,66.8475,76.2715,,52.5725,77.7315,,,81.2123,69.4059,60.2993
2001-07-18,62.8221,75.6011,71.722,79.953,108.8458,68.5135,60.6537,56.44,42.4067,75.1017,59.0219,67.3928,53.1781,59.3811,88.5099,74.0429,51.9832,,67.8282,76.292,,52.5844,78.7887,,,81.2265,69.4195,60.2295
2001-07-19,62.8555,75.5434,71.7251,79.957,108.848,68.5401,60.6902,56.5076,42.5286,75.2762,58.9336,67.2251,53.1878,59.3974,88.5196,73.6518,52.0082,,67.6584,76.3124,,52.5964,78.6247,,,81.2408,69.4332,60.3409
2001-07-20,62.8888,75.4044,71.7283,79.961,108.8502,68.5668,60.7253,56.5273,42.7765,75.7259,59.0693,67.3737,53.1548,59.4136,88.5294,73.6499,52.0332,,67.7762,76.3328,,52.6084,78.6762,,,81.2551,69.4468,60.3533
2001-07-21,62.9222,75.4048,71.7315,79.965,108.8524,68.5934,60.7604,56.559,42.7883,75.715,59.0727,67.3757,53.1574,59.4299,88.5391,73.648,52.0582,,67.779,76.3533,,52.6204,78.6558,,,81.2693,69.4604,60.3617
2001-07-22,62.9556,75.4053,71.7347,79.9689,108.8546,68.6201,60.7955,56.5908,42.8,75.7042,59.0761,67.3777,53.16,59.4462,88.5489,73.6461,52.0832,,67.7817,76.3737,,52.6323,78.6354,,,81.2836,69.474,60.3702
2001-07-23,67.9736,75.3243,72.7449,79.9729,111.3056,71.0823,60.8292,56.6225,42.3283,75.1695,58.8249,67.1636,53.1448,57.9697,88.8015,73.4107,52.7002,,67.5543,76.5672,,52.3244,78.4716,,,81.111,69.6765,60.3656
2001-07-24,68.0096,75.6387,72.7481,79.9769,111.3079,71.11,60.8621,56.6543,42.3978,75.2645,59.2253,67.6287,53.1403,57.9855,88.8113,73.6424,52.7255,,68.0749,76.5877,,52.3364,78.8816,,,81.1253,69.6902,60.3834
2001-07-25,68.0457,75.767,72.7513,79.9809,111.3102,71.1376,60.8995,56.662,42.625,75.6452,59.4934,68.0707,53.118,58.0014,88.8211,73.874,52.7508,,68.4805,76.6082,,52.3483,79.2196,,,81.1395,69.7039,60.3383
2001-07-26,68.0818,75.9419,72.7546,79.9848,111.3124,71.1653,60.934,56.736,42.5473,75.5708,59.2423,67.8643,53.1029,58.0173,88.8308,73.95,52.7762,,68.2531,76.6288,,52.3602,79.0558,,,81.1538,69.7176,60.4466
2001-07-27,68.1179,75.8842,72.7578,79.9888,111.3147,71.1929,60.9699,56.7256,42.6958,75.4014,59.0929,67.8355,53.0877,58.0332,88.8406,74.1038,52.8015,,68.0257,76.6493,,52.3721,79.0353,,,81.168,69.7312,60.5213
2001-07-28,68.1541,75.8847,72.761,79.9928,111.317,71.2206,61.0052,56.7575,42.7075,75.3905,59.0963,67.8375,53.0903,58.0491,88.8504,74.1019,52.8269,,68.0284,76.6698,,52.384,79.0149,,,81.1823,69.7449,60.5298
2001-07-29,68.1902,75.8851,72.7642,79.9968,111.3192,71.2483,61.0404,56.7893,42.7193,75.3797,59.0996,67.8395,53.0929,58.065,88.8602,74.1,52.8522,,68.0312,76.6903,,52.396,78.9944,,,81.1965,69.7586,60.5383
2001-07-30,68.2264,76.06,72.7675,80.0008,111.3215,71.276,61.0779,56.8212,42.115,75.4376,59.0622,67.7103,53.0778,58.0809,88.8699,73.9424,52.8776,,68.034,76.7109,,52.4079,78.8308,,,81.2108,69.7723,60.4691
2001-07-31,68.2626,76.2,72.7707,80.0047,111.3237,71.3037,61.111,56.8651,42.174,75.374,58.9638,67.5734,53.0697,58.0968,88.8797,73.7849,52.903,,67.9792,76.7314,,52.4198,78.882,,,81.2251,69.786,60.4302
2001-08-01,68.2858,75.8133,72.7978,80.0139,111.3577,71.3051,61.1343,56.9054,42.275,75.8099,59.4895,68.0813,53.0758,58.1216,88.8845,74.3439,52.9067,,68.4475,76.7475,,52.4258,79.316,,,81.2412,69.7871,60.4024
2001-08-02,68.309,75.6825,72.8248,80.023,111.3917,71.3065,61.1576,56.9337,42.6765,75.8018,59.618,68.2341,53.0571,58.1465,88.8893,75.0589,52.9103,,68.628,76.7636,,52.4318,79.4637,,,81.2573,69.7883,60.5353
2001-08-03,68.3321,75.8772,72.8519,80.0322,111.4256,71.3079,61.1801,56.9257,42.6935,75.6087,59.7974,68.4564,53.0454,58.1713,88.894,75.6184,52.914,,68.8086,76.7797,,52.4378,79.8261,,,81.2734,69.7894,60.8564
2001-08-04,68.3553,75.8859,72.8789,80.0414,111.4596,71.3093,61.2026,56.9419,42.7104,75.627,59.7935,68.4626,53.0515,58.1962,88.8988,75.6329,52.9176,,68.8165,76.7958,,52.4438,79.8307,,,81.2895,69.7906,60.8634
2001-08-05,68.3785,75.8946,72.906,80.0505,111.4936,71.3108,61.2252,56.958,42.7273,75.6454,59.7896,68.4687,53.0576,58.2211,88.9035,75.6474,52.9213,,68.8244,76.8119,,52.4498,79.8352,,,81.3057,69.7917,60.8703
2001-08-06,66.4909,76.3337,71.4427,80.0597,110.98,70.5138,61.2463,56.9863,42.6704,75.1821,59.633,68.1968,53.0424,58.9959,88.0553,75.4281,53.6165,,68.6018,76.3725,,53.3972,79.7682,,,81.6966,69.8829,60.9177
2001-08-07,66.5135,75.9352,71.4693,80.0688,111.0138,70.5152,61.2673,56.9904,42.7137,75.0627,59.3848,67.8861,53.0484,59.0211,88.06,75.3646,53.6202,,68.3217,76.3885,,53.4033,79.3431,,,81.7128,69.884,60.7163
2001-08-08,66.536,75.9206,71.4959,80.078,111.0477,70.5166,61.2892,56.9824,42.9737,75.0386,59.5845,68.0313,53.0297,59.0463,88.0647,75.379,53.6239,,68.4447,76.4046,,53.4094,79.7057,,,81.729,69.8852,60.8781
2001-08-09,66.5586,75.7082,71.5224,80.0872,111.0816,70.518,61.3117,57.0107,43.3818,75.6288,60.3644,69.0341,53.0287,59.0716,88.0694,76.563,53.6276,,69.4897,76.4206,,53.4155,80.4264,,,81.7452,69.8863,60.8672
2001-08-10,66.5812,75.7169,71.549,80.0963,111.1155,70.5194,61.338,57.039,43.3462,75.6048,60.2485,69.1948,53.0136,59.0968,88.0741,76.5776,53.6313,,69.6705,76.4366,,53.4216,80.0728,,,81.7614,69.8875,61.1066
2001-08-11,66.6038,75.7255,71.5756,80.1055,111.1493,70.5208,61.3606,57.0552,43.3634,75.6231,60.2446,69.201,53.0197,59.1221,88.0789,76.5923,53.635,,69.6785,76.4526,,53.4277,80.0774,,,81.7776,69.8886,61.1136
2001-08-12,66.6264,75.7342,71.6022,80.1147,111.1832,70.5222,61.3832,57.0714,43.3806,75.6415,60.2407,69.2072,53.0257,59.1474,88.0836,76.6069,53.6387,,69.6865,76.4687,,53.4338,80.082,,,81.7938,69.8898,61.1206
2001-08-13,66.4339,75.8244,70.713,80.1238,112.0124,71.2144,61.4036,57.0876,43.3343,75.469,60.3487,69.5457,53.0318,59.1726,88.4646,76.4656,54.7908,,69.9827,76.3218,,53.6781,80.0149,,,81.9977,69.851,61.3073
2001-08-14,66.4564,75.6584,70.7392,80.133,112.0465,71.2158,61.4248,57.1069,43.5421,75.7948,60.6093,69.807,53.0202,59.1979,88.4693,76.7924,54.7945,,70.2789,76.3378,,53.6842,80.4493,,,82.014,69.8521,61.5356
2001-08-15,66.479,76.3425,70.7655,80.1422,112.0807,71.2172,61.4489,57.1322,44.407,76.4179,61.1447,70.5013,53.0086,59.2232,88.474,77.3535,54.7983,,70.9789,76.3538,,53.6903,80.8121,,,82.0302,69.8533,61.7583
2001-08-16,66.5015,76.1765,70.7918,80.1513,112.1149,71.2186,61.4723,57.1484,44.2922,76.8768,61.4256,70.8942,53.0041,59.2486,88.4788,77.4463,54.8021,,71.333,76.3698,,53.6965,81.4615,,,82.0465,69.8544,62.0341
2001-08-17,66.5241,75.5445,70.8181,80.1605,112.1491,71.2201,61.4964,57.1525,44.0764,76.8849,61.4012,71.0088,53.0101,59.2739,88.4835,77.2269,54.8059,,71.4565,76.3858,,53.7026,81.3945,,,82.0628,69.8556,61.6402
2001-08-18,66.5467,75.5532,70.8445,80.1697,112.1833,71.2215,61.5191,57.1688,44.0939,76.9035,61.3972,71.0151,53.0162,59.2992,88.4883,77.2417,54.8096,,71.4647,76.4018,,53.7088,81.3991,,,82.0791,69.8567,61.6473
2001-08-19,66.5693,75.5618,70.8708,80.1788,112.2175,71.2229,61.5417,57.185,44.1114,76.9222,61.3932,71.0215,53.0223,59.3246,88.493,77.2565,54.8134,,71.4729,76.4179,,53.7149,81.4038,,,82.0954,69.8579,61.6543
2001-08-20,66.5919,75.5705,70.8971,80.188,112.2517,71.2243,61.5644,57.2012,44.1289,76.9408,61.3892,71.0279,53.0283,59.3499,88.4977,77.2713,54.8172,,71.4811,76.4339,,53.7211,81.4084,,,82.1116,69.859,61.6737
2001-08-21,66.6145,75.3344,70.9235,80.1972,112.286,71.2257,61.5871,57.2053,44.3801,76.9542,61.2021,70.8331,53.0468,59.3753,88.5025,76.0357,54.821,,71.0276,76.4499,,53.7272,81.198,,,82.1279,69.8602,61.9853
2001-08-22,66.6371,75.6577,70.9498,80.2064,112.3202,71.2271,61.609,57.2216,44.2914,77.212,61.3812,71.0174,53.0581,59.4007,88.5072,76.4411,54.8248,,71.4397,76.4659,,53.7334,81.4893,,,82.1442,69.8613,62.2077
2001-08-23,66.6597,75.7713,70.9762,80.2155,112.3545,71.2286,61.6325,57.25,44.3994,76.9809,61.2755,70.7994,53.0642,59.4261,88.512,76.2994,54.8285,,71.2747,76.482,,53.7395,81.2073,,,82.1605,69.8625,62.0823
