fecha,ITCRM BCRA,IMPO total,IMPO - Origen Brasil,IMPO - Origen asiático,IMPO - Origen diversificado,IMPO - Otros productos de metal,IMPO - Equipos y aparatos eléctricos,IMPO - Autopartes,IMPO - Bienes de capital,IMPO - Maquinaria agrícola,IMPO - Equipamiento médico,IMPO - Buques y embarcaciones,IMPO - Carrocerias y remolques,EXPO total,EXPO - Destino Brasil,EXPO - Destino extrarregional,EXPO - Destino regional,EXPO - Otros productos de metal,EXPO - Autopartes,EXPO - Bienes de capital,EXPO - Equipos y aparatos eléctricos,EXPO - Maquinaria agrícola,EXPO - Buques y embarcaciones,EXPO - Equipamiento médico,EXPO - Carrocerias y remolques
2020-08-31,118.888,123.5331,119.7866,124.0324,126.2237,122.7926,124.9302,122.5589,125.7648,108.573,128.4269,129.9029,105.0363,117.1569,112.3122,118.7881,116.7545,120.4953,112.3122,113.5758,122.7773,122.1508,124.1647,118.8622,118.0514
2020-09-30,119.5881,124.0291,120.4061,124.6296,126.3761,123.4231,125.4896,123.076,125.9005,109.5844,128.6276,129.9681,106.1325,118.0734,113.2741,119.6946,117.2658,121.3054,113.2741,114.6351,123.7261,122.2901,124.5049,119.6975,119.5331
2020-10-31,118.1091,122.8874,118.7882,123.5681,125.525,122.2335,124.5558,121.7393,124.9806,106.8109,128.2323,129.4612,103.5692,116.2719,110.8582,118.1932,116.261,119.9556,110.8582,112.7907,122.6331,121.6527,123.8955,118.7369,117.4772
2020-11-30,119.5561,124.0195,121.2416,124.3171,126.2206,123.2763,125.004,124.0755,125.7392,109.6342,128.608,130.0247,106.2561,118.5203,113.8447,120.1139,117.265,121.602,113.8447,115.2016,124.5264,122.6942,124.3371,120.7593,120.1692
2020-12-31,123.1757,126.9199,125.6652,126.6551,128.9045,126.0808,126.8545,128.1205,128.5478,115.4026,130.6145,132.9376,111.6284,122.9239,119.7573,123.7778,120.1179,124.8283,119.7573,119.6534,128.1381,125.7198,127.1667,124.7927,125.0654
2021-01-31,122.7867,127.436,124.5113,127.8336,129.5879,126.9148,128.4009,127.2868,129.1395,113.0888,131.7032,134.2641,109.5509,121.7427,117.556,123.0892,120.395,124.2764,117.556,118.6249,127.8537,126.1349,127.3025,124.4871,124.8866
2021-02-28,122.337,127.5184,123.4578,128.4975,129.5125,127.2937,129.3718,126.268,129.0356,111.9358,131.7001,134.2314,108.6184,120.9444,116.4068,122.4684,120.2403,123.7068,116.4068,117.8989,127.31,126.0959,126.4245,123.6487,124.7817
2021-03-31,119.0223,124.1789,119.1676,125.4931,126.3932,124.0953,126.5886,121.9032,125.8652,107.9671,128.7764,131.2463,104.7275,117.4466,112.1966,119.4252,117.1493,120.7966,112.1966,114.6477,124.2577,123.4741,122.1303,120.3511,121.6357
2021-04-30,116.7635,121.015,117.0031,121.8331,123.3243,120.77,122.5674,119.5419,122.8259,106.5812,125.6196,127.9947,103.2552,115.9845,111.0409,117.8489,115.4546,119.0908,111.0409,113.3048,122.8172,121.7077,120.3932,118.0289,120.4332
2021-05-31,117.2436,120.6841,117.6804,121.1742,122.7295,120.4678,121.5125,119.8186,122.378,108.8142,124.5408,126.574,105.5759,116.551,113.6111,117.3611,113.7058,118.5211,113.6111,113.1922,121.5753,119.8676,120.1627,116.8504,118.0757
2021-06-30,116.9564,119.5386,117.7441,119.7493,121.0143,119.2816,119.8248,119.4178,120.7743,110.7381,122.3055,124.3095,108.0086,117.1743,116.0623,116.9865,112.4811,118.0952,116.0623,113.1359,120.4492,118.4504,120.0673,116.4918,116.184
2021-07-31,113.7426,116.5029,113.6981,117.1652,117.9809,116.44,117.5383,115.2601,117.6894,107.1012,119.5409,121.2582,104.5539,113.6191,111.9101,113.8568,109.2947,115.2116,111.9101,109.634,116.8078,114.7796,116.792,112.6561,112.5907
2021-08-31,111.9083,115.0266,111.3065,116.105,116.5162,115.1144,116.7837,112.852,116.1984,104.7613,118.2179,120.0806,102.3123,111.2341,109.2286,111.6053,107.8702,113.1055,109.2286,107.1595,114.1418,112.6871,115.9231,110.5157,110.3575
2021-09-30,110.0903,112.9992,109.8037,113.8435,114.4594,112.9253,114.4486,111.3416,114.1459,103.2768,116.1392,117.9394,100.7998,109.7897,107.7553,110.1452,107.0568,111.5802,107.7553,105.8493,112.6849,111.5549,115.226,109.3966,109.4026
2021-10-31,105.6623,108.696,105.1783,109.5675,110.4542,108.5832,110.2666,106.7749,110.074,98.3519,112.459,114.0222,95.4428,105.5525,102.2083,106.6921,103.8465,108.3255,102.2083,101.9825,108.8347,108.4873,110.5598,105.4691,106.1155
2021-11-30,103.8197,106.645,103.3992,107.4788,108.1806,106.5044,108.1743,104.9525,107.7926,96.7975,110.1865,111.9878,93.9686,104.0613,100.6871,105.2685,102.0406,107.0073,100.6871,100.3156,107.2372,106.7035,108.3512,103.4726,104.9597
2021-12-31,101.8214,104.689,101.0687,105.6909,106.2809,104.6389,106.4867,102.6071,105.8465,94.5453,108.5069,110.3819,91.4933,101.872,98.161,103.3372,99.8111,105.2413,98.161,98.0496,104.7862,104.4794,105.8828,100.8111,102.1156
2022-01-31,101.5615,104.2309,101.0332,105.1414,105.539,104.2427,105.7551,102.4847,105.1709,94.916,107.4696,109.2517,92.45,102.0134,98.9743,103.1034,99.0045,104.8309,98.9743,98.2568,104.9427,103.5188,105.0011,101.0606,102.4134
2022-02-28,102.6399,104.7555,102.6592,105.3593,105.4768,104.7451,105.6294,103.9096,105.2498,97.5654,106.631,108.9937,96.3131,103.8734,102.7816,103.904,99.8974,105.3366,102.7816,99.8069,106.4627,104.2409,107.5888,102.3946,102.9364
2022-03-31,101.5293,102.7065,101.4299,103.1381,102.8969,102.7574,103.1332,102.3358,102.7533,98.2026,103.6023,106.0815,98.0952,103.9384,104.5102,103.1839,97.8592,104.4322,104.5102,99.5261,106.3065,101.4833,107.4703,101.6627,102.2224
2022-04-30,100.2126,100.1713,100.5234,99.943,100.0343,100.0136,99.4048,101.0564,99.9802,99.3751,100.228,102.6835,100.4974,104.4125,106.8032,102.683,98.6839,103.7002,106.8032,99.7542,105.9245,102.9119,108.2987,101.6048,100.401
2022-05-31,96.6594,96.3792,97.0702,95.8985,96.4559,95.9821,95.3611,97.6687,96.3275,95.5157,97.0468,98.8429,96.1416,101.4751,102.2971,100.4977,97.4089,101.7313,102.2971,96.9487,103.1963,101.6021,107.5286,98.9445,98.0902
2022-06-30,95.7898,95.504,95.637,95.198,95.7902,95.2349,94.7142,96.2297,95.6364,94.1377,96.5137,98.3987,94.3764,100.5831,100.5477,100.0014,97.3933,101.2614,100.5477,96.3366,102.6962,101.6648,108.9869,98.4222,97.3752
2022-07-31,91.8626,92.4113,90.6458,92.9447,92.9004,92.452,93.1062,91.3312,92.6726,88.5415,94.1353,95.7597,88.3166,95.3889,93.5787,95.7382,92.6118,97.4219,93.5787,90.9928,96.8822,96.949,104.2325,93.9868,91.0247
2022-08-31,91.7003,91.925,90.8136,92.2918,92.0599,92.0114,92.2034,91.4164,91.872,89.1242,93.0743,94.6044,89.4272,95.8292,94.8332,95.7477,93.0854,97.1724,94.8332,91.6061,97.7376,97.0608,105.0047,93.8743,93.2037
2022-09-30,89.2653,89.0123,88.2413,89.1442,89.3099,88.9864,88.927,88.7899,89.0773,86.8801,90.5855,91.7191,86.8676,93.9735,92.301,94.272,91.3468,95.7923,92.301,89.8344,96.1764,95.1326,103.7316,92.4657,91.6864
2022-10-31,88.3619,87.3232,87.7337,86.7253,87.97,86.9576,86.0697,88.2113,87.7032,86.8626,89.4147,90.0034,86.5912,93.691,92.315,93.8623,90.2426,95.4796,92.315,89.186,95.4837,94.247,103.1063,92.0077,90.1777
2022-11-30,90.1082,88.986,90.244,87.8022,90.0258,88.4051,86.7172,90.9105,89.6862,88.3368,91.8788,92.3759,87.5316,95.4935,93.7335,95.7852,93.2949,97.3395,93.7335,91.1323,98.0196,97.4259,106.3911,94.6851,94.2969
2022-12-31,93.2174,92.4539,93.6441,91.3381,93.4136,91.7269,90.4673,94.4607,93.0638,90.9149,95.2866,95.9862,89.8254,98.1812,96.4202,98.4303,96.2312,99.9069,96.4202,93.8496,101.2568,100.3335,109.3567,97.5873,99.0337
2023-01-31,95.1451,94.8758,95.8365,94.0011,95.5647,94.2486,93.2704,96.774,95.2214,92.3477,97.3816,98.0186,91.4684,99.6753,97.9913,99.8822,97.3568,101.3028,97.9913,95.4117,102.8583,101.3822,109.2265,99.154,102.4015
2023-02-28,94.7744,94.267,95.001,93.5307,94.9123,93.8188,92.7583,95.8442,94.5848,92.0593,96.625,97.5328,91.4367,99.556,97.7579,99.8195,97.4477,101.188,97.7579,95.3712,103.2467,101.0871,110.3231,98.9961,103.7379
2023-03-31,93.5968,92.8265,93.7024,91.955,93.5945,92.3612,91.0702,94.5099,93.2533,90.9802,95.3872,96.5561,90.2379,98.5422,96.6288,98.874,96.3767,100.2215,96.6288,94.461,102.3867,99.7871,109.8122,98.3135,102.5185
2023-04-30,93.8191,92.3189,94.5914,90.7321,93.0736,91.6057,89.3784,95.2926,92.7594,92.5346,94.6348,96.0369,92.207,99.6037,98.8653,99.3471,96.265,100.5995,98.8653,95.268,102.5519,99.8256,109.6061,98.7157,102.3394
2023-05-31,93.0554,91.1483,93.9966,89.3267,91.7713,90.416,87.7622,94.6172,91.466,92.4328,93.2749,94.65,92.4163,99.4607,99.0229,99.0704,95.5038,100.2658,99.0229,95.1408,102.2437,99.0105,108.7529,98.3223,102.0673
2023-06-30,93.9703,91.3831,94.9912,89.2325,91.8487,90.6347,87.3559,95.4891,91.5374,94.2787,93.3836,94.7311,94.6998,101.5801,101.6201,100.9765,96.2891,102.1548,101.6201,97.1631,103.8315,99.8848,109.9934,99.9528,103.301
2023-07-31,95.8551,93.173,96.9936,90.8642,93.7339,92.3723,88.8752,97.5012,93.4085,96.2625,95.356,96.7631,96.6932,103.513,103.8964,102.7362,97.4138,103.9721,103.8964,98.8837,105.1493,101.2858,111.1426,101.8612,103.7554
2023-08-31,104.8329,102.2028,105.5766,100.0507,102.9536,101.3864,98.1881,106.1646,102.5863,104.5563,104.8155,106.2572,104.8189,112.6846,112.4393,112.1879,106.3485,113.6781,112.4393,107.7568,114.4378,110.7311,122.0296,111.3212,111.7098
2023-09-30,100.6736,98.0087,101.3537,95.8767,98.7424,97.1758,94.0725,101.8675,98.3971,100.7352,100.4895,101.6866,101.0782,108.8061,108.3659,108.4396,102.7435,109.9402,108.3659,104.099,110.258,107.1172,117.8468,107.3275,106.932
2023-10-31,89.6364,87.171,90.1276,85.1547,88.0864,86.3219,83.5392,90.5839,87.7576,89.6631,89.8033,90.6945,89.5482,96.8551,96.2141,96.6689,91.5542,98.2028,96.2141,92.518,97.6474,95.5833,104.1993,95.3948,94.1729
2023-11-30,83.2033,80.6795,84.3816,78.392,81.2996,79.7811,76.5905,84.7806,81.0006,84.0709,82.8115,83.8342,84.4069,90.604,90.7289,90.0328,85.1653,91.2739,90.7289,86.5198,91.0782,88.8024,95.8383,89.0756,88.2839
2023-12-31,124.8794,121.4146,126.9552,117.9779,122.3686,120.0315,115.3036,127.6326,121.9068,125.9167,124.7313,126.2656,126.4088,135.9248,135.9288,135.1358,128.3768,136.8415,135.9288,130.1261,136.971,133.9927,144.2565,133.8965,132.5643
2024-01-31,132.7858,129.0689,134.7986,125.501,130.0909,127.6342,122.7082,135.4789,129.5972,133.9564,132.6405,134.3314,134.6307,144.7256,144.5977,143.9594,136.6655,145.7799,144.5977,138.6747,145.5652,142.9352,154.2082,142.5817,139.4627
2024-02-29,115.753,112.7125,116.8616,110.0639,113.6352,111.5599,107.9959,117.4066,113.2132,116.4732,115.833,116.9053,117.0748,125.7833,125.5285,125.2038,118.8083,126.9225,125.5285,120.4403,126.0528,124.5972,134.5794,123.7898,119.1015
2024-03-31,105.8804,102.9508,106.7932,100.4172,103.9617,101.8923,98.4096,107.2946,103.5691,106.4273,106.0159,107.2399,106.8861,115.1254,114.7452,114.6637,108.9101,116.2265,114.7452,110.2727,115.6752,114.2033,123.54,113.7177,109.5197
2024-04-30,97.0312,94.1328,97.5366,91.7429,95.3358,93.264,89.725,98.0198,94.9504,97.0937,97.4029,98.7569,97.0338,105.7764,104.4933,105.8716,100.9614,107.3003,104.4933,101.7355,107.3471,105.7814,114.6401,105.287,102.3191
2024-05-31,93.4345,90.556,93.8734,88.1635,91.8441,89.7802,86.0548,94.349,91.4731,93.3924,93.7917,95.5791,93.1734,101.8817,100.5078,102.0287,97.7378,103.3573,100.5078,98.0839,103.695,102.2499,110.3591,101.5976,100.0279
2024-06-30,89.9039,87.5105,89.6451,85.5926,89.2551,86.9885,83.7401,90.1763,88.8824,88.7956,91.2327,92.9133,87.3954,97.0339,94.7342,97.7444,94.4919,99.1104,94.7342,93.6992,99.8446,98.9565,106.7535,97.1226,96.647
2024-07-31,87.8827,85.9548,87.3532,84.3999,87.8711,85.628,82.7429,87.9458,87.4727,86.0501,90.0428,91.8318,83.9694,94.0406,91.206,95.0858,91.9905,96.383,91.206,91.1919,97.2661,96.3979,103.823,94.9474,94.0617
2024-08-31,87.1582,85.8138,86.7843,84.5392,87.7132,85.5597,83.1268,87.4634,87.3241,84.8063,89.8041,91.5066,82.3035,92.1996,89.4294,93.2244,90.3437,94.5363,89.4294,89.306,95.4554,94.6143,101.8412,92.9242,92.6439
2024-09-30,86.0451,84.9338,86.2178,83.5057,86.7229,84.5199,82.0973,86.9504,86.35,83.7498,88.7,90.3726,81.2135,90.7921,88.2872,91.7041,88.5429,93.1005,88.2872,87.7109,93.4352,92.7265,99.2396,91.0572,90.5972
2024-10-31,84.0474,82.7765,84.3172,81.2101,84.4974,82.3456,79.6493,85.0247,84.1315,81.9691,86.47,87.8655,79.5522,89.2056,86.5597,90.215,86.9737,91.624,86.5597,86.2337,91.7918,91.088,97.4263,89.4791,89.0358
2024-11-30,81.7519,80.4256,81.8915,78.8178,82.2862,80.0101,77.1765,82.5829,81.9115,79.659,84.3851,85.2044,76.897,87.002,83.8617,88.318,85.3576,89.7581,83.8617,84.2413,90.0821,89.4834,96.3836,87.5508,87.2907
2024-12-31,79.7951,78.924,80.017,77.503,80.9017,78.6332,75.9563,80.7862,80.4917,77.1533,83.3051,83.7995,73.6836,84.5746,80.6193,86.43,83.4867,87.762,80.6193,82.5089,88.6631,87.5185,95.067,86.121,86.1015
2025-01-31,79.7042,78.7262,79.8722,77.3773,80.5081,78.4329,75.9483,80.6017,80.1147,77.248,82.7624,83.1213,74.3473,84.8316,81.1408,86.5255,83.3936,87.9778,81.1408,82.432,88.4456,87.4267,94.8666,85.8943,85.5857
2025-02-28,81.0444,79.7574,81.4798,78.216,81.1711,79.3249,76.7,82.1673,80.8195,79.0629,83.075,83.5589,77.3295,87.0129,84.1568,88.1666,84.6705,89.6997,84.1568,84.1249,89.2276,88.6271,95.7854,87.1165,87.2802
2025-03-31,80.5051,79.0482,80.7836,77.317,80.7725,78.4888,75.6877,81.4468,80.4323,78.6124,82.6238,83.5242,76.4739,86.1431,83.4162,87.1853,84.3188,88.6484,83.4162,83.3168,88.2287,88.2265,94.9162,86.619,87.0362
2025-04-30,82.3354,80.7099,82.8417,78.4135,82.9596,79.7145,76.5689,83.5425,82.6054,80.594,84.9778,85.7714,77.7649,87.5927,84.8848,88.5938,85.8844,90.1188,84.8848,84.6026,89.5256,90.0283,96.359,88.5232,87.5854
2025-05-31,83.9041,82.2149,84.6816,79.7981,84.2833,81.156,77.8643,85.3956,83.9365,82.3049,86.2381,87.1477,79.9703,89.6111,87.2628,90.3553,87.7076,91.8878,87.2628,86.4709,90.874,91.9383,97.8069,90.3544,89.5234
2025-06-30,86.1289,84.245,87.0076,81.6203,86.3534,83.034,79.5991,87.7044,86.0189,84.7355,88.2228,89.3164,82.7318,92.0983,90.2035,92.5301,89.8601,94.1165,90.2035,88.6215,92.7171,94.2645,99.8424,92.718,91.1783
2025-07-31,91.7766,89.8683,92.5274,87.2243,92.1785,88.689,85.1464,93.2548,91.8122,90.2464,94.2259,95.5773,87.9379,97.9227,95.8649,98.3769,96.0642,99.9604,95.8649,94.4748,98.5412,100.9016,107.8488,99.0972,96.2445
2025-08-31,95.0521,93.0515,95.7141,90.4482,95.3133,91.9244,88.3685,96.423,94.962,93.5213,97.2249,98.8225,91.6959,101.6119,99.7743,101.9029,99.2698,103.5583,99.7743,97.9097,101.8664,104.4067,112.4758,102.462,98.8541
2025-09-30,99.1049,96.8699,100.1709,93.8899,99.0919,95.4996,91.592,100.9044,98.7436,97.8203,100.9754,102.6778,96.4443,106.5671,104.9579,106.6676,103.6821,108.3659,104.9579,102.6471,106.4089,109.198,117.6642,107.3549,103.1418
2025-10-31,98.9004,96.3352,99.9147,93.1813,98.5384,94.8609,90.7548,100.6013,98.1827,97.8112,100.5067,101.8919,96.6178,107.1642,105.3434,107.3846,104.6577,109.0138,105.3434,103.4912,107.1942,110.0904,119.3199,108.1468,104.244
2025-11-30,96.0081,93.3091,97.1875,90.1052,95.2438,91.7939,87.6421,97.8361,94.9178,95.1272,97.0356,98.3199,94.5444,104.8055,103.1195,104.9555,102.5048,106.5114,103.1195,101.2719,104.6807,107.5036,117.1292,105.6105,102.5126
2025-12-31,94.6799,92.507,95.9303,89.5252,94.5502,91.1666,87.1458,96.7129,94.1864,93.3658,96.5641,98.2671,91.6414,102.9252,100.3567,103.5398,102.8441,104.8076,100.3567,100.3211,103.6331,107.7988,117.3036,104.8082,102.5293
2026-01-31,93.5374,91.2424,94.6566,88.4022,93.0429,90.0216,86.0551,95.3649,92.7257,92.2711,94.7452,96.8057,91.4393,102.1644,100.0327,102.5199,102.1751,103.74,100.0327,99.5262,102.3262,106.6465,116.893,103.6278,102.3897
2026-02-28,90.091,87.7592,90.9793,85.1576,89.3317,86.6977,82.9353,91.5774,89.058,88.9326,90.7489,93.2523,88.986,98.4731,97.0481,98.4662,97.8425,99.6192,97.0481,95.7543,97.963,102.2129,111.658,99.4696,98.4278
2026-03-31,86.234,83.9644,86.6676,81.6578,85.5564,83.0624,79.6653,87.1142,85.3182,85.3054,86.759,89.171,85.5345,94.0279,92.7982,94.0401,91.6839,95.4312,92.7982,90.9909,93.1745,96.705,103.8322,94.3974,91.6666
2026-04-30,84.6696,81.9412,85.4661,79.2419,83.3176,80.7058,77.1114,85.7998,83.1195,84.4034,84.2706,86.5734,85.8639,93.207,92.9596,92.7451,89.9707,94.0477,92.9596,89.8947,91.8939,94.9112,101.7941,93.0754,90.4045
2026-05-31,84.3243,81.5662,85.2888,78.81,82.8302,80.27,76.6834,85.6089,82.6482,84.2042,83.6804,85.9906,86.0853,93.06,93.0459,92.4716,89.9627,93.7628,93.0459,89.6545,91.5984,95.0951,101.5281,92.6811,90.0857
2026-06-30,84.9764,82.4133,85.5595,79.9804,83.7456,81.403,77.9385,85.9066,83.5449,84.4716,84.7122,87.081,85.713,93.5934,92.8774,93.3077,91.0896,94.561,92.8774,90.588,92.4114,96.2327,102.8623,93.7774,90.8751
2026-07-31,85.4701,82.8942,85.7013,80.6607,84.2521,82.0435,78.7037,85.9706,84.0629,84.9604,85.1366,87.6996,86.3993,94.0862,93.4556,93.7681,91.288,95.0416,93.4556,91.0573,92.7259,96.722,102.9393,94.3309,90.4918
2026-08-31,85.4418,83.132,85.59,81.0644,84.5764,82.4116,79.1811,85.9287,84.3576,84.6242,85.642,88.5447,85.4014,93.6043,92.6015,93.4435,91.1612,94.5197,92.6015,91.1446,92.5461,96.7295,102.5628,94.4968,90.4743
2026-09-30,86.2042,83.8431,86.3586,81.76,85.2836,83.1054,79.888,86.6805,85.0673,85.4681,86.3273,89.3012,86.4602,94.4046,93.6321,94.1418,91.5427,95.2493,93.6321,91.8046,93.1546,97.4175,102.8118,95.2324,90.5508
