,RUB
2015-09-11,0.0147652341244387
2015-09-14,0.0148654770808847
2015-09-15,0.0149481046449546
2015-09-16,0.0153013552449044
2015-09-17,0.0153060680388183
2015-09-18,0.0150973140055425
2015-09-21,0.0151162245658889
2015-09-22,0.015098392077521
2015-09-23,0.0150678867844222
2015-09-24,0.0151344108889834
2015-09-25,0.0152638460720739
2015-09-28,0.0151342189160467
2015-09-29,0.0152748513169073
2015-09-30,0.0152842284016132
2015-10-01,0.0152209968186638
2015-10-02,0.015130006357279
2015-10-05,0.0154182549767047
2015-10-06,0.0156940006348534
2015-10-07,0.0159548434856175
2015-10-08,0.0162142706131078
2015-10-09,0.0161905969360802
2015-10-13,0.0159433185560481
2015-10-14,0.0159670851355628
2015-10-15,0.016194643610291
2015-10-16,0.0163106427818756
2015-10-19,0.0160739102969046
2015-10-20,0.0160723905723905
2015-10-21,0.0158805593523288
2015-10-22,0.0159346226613411
2015-10-23,0.0160283613445378
2015-10-26,0.015875616668416
2015-10-27,0.0153744886184831
2015-10-28,0.0157149297546655
2015-10-29,0.0155721022846363
2015-10-30,0.0157359103289335
2015-11-02,0.015687702773417
2015-11-03,0.0159707174231332
2015-11-04,0.015822607605516
2015-11-05,0.0158504175365344
2015-11-09,0.0154788776468133
2015-11-10,0.0154713422259274
2015-11-11,0.0153259398104758
2015-11-12,0.0150247529901196
2015-11-13,0.0149723607647547
2015-11-16,0.0151856772184743
2015-11-17,0.0154242895664799
2015-11-18,0.0152768449419568
2015-11-19,0.0154837941389665
2015-11-20,0.0155146876292925
2015-11-23,0.0151848635235732
2015-11-24,0.0152848873268554
2015-11-25,0.0152458152510849
2015-11-26,0.015176689398636
2015-11-30,0.0150573905862923
2015-12-01,0.0150277376778717
2015-12-02,0.0148693995262127
2015-12-03,0.0147630658436213
2015-12-04,0.0146732785200411
2015-12-09,0.0143775677896466
2015-12-10,0.0144997436160393
2015-12-11,0.0142080221017087
2015-12-14,0.0141875127733496
2015-12-15,0.0143166428717112
2015-12-16,0.0141793201709749
2015-12-17,0.0140894029850746
2015-12-18,0.0140956226415094
2015-12-21,0.0140356143079315
2015-12-22,0.0140345146379044
2015-12-23,0.0143286482334869
2015-12-24,0.0142117737003058
2015-12-28,0.013872923076923
2015-12-29,0.0138519632801049
2015-12-30,0.0136119069624152
2015-12-31,0.0137134969325153
2016-01-04,0.0136654545454545
2016-01-05,0.013638315018315
2016-01-06,0.0134122390208783
2016-01-07,0.0133912949640287
2016-01-08,0.0133635446685878
2016-01-11,0.0131200732600732
2016-01-12,0.0129721771217712
2016-01-13,0.0130716395864106
2016-01-14,0.0131032452830188
2016-01-15,0.0128426865671641
2016-01-18,0.0126155604719764
2016-01-19,0.012717423678332
2016-01-20,0.0122127407407407
2016-01-21,0.0121476470588235
2016-01-22,0.012732774945375
2016-01-25,0.0125908761766835
2016-01-26,0.0128324187725631
2016-01-27,0.0128912824207492
2016-01-28,0.013051950867052
2016-01-29,0.0132526504297994
2016-02-01,0.0129224345364472
2016-02-02,0.0126475415634948
2016-02-03,0.0128098870056497
2016-02-04,0.0131069571328179
2016-02-05,0.0129354501775642
2016-02-10,0.0127496551724137
2016-02-11,0.0124596994535519
2016-02-12,0.0127672097759674
2016-02-15,0.0128796621621621
2016-02-16,0.0128757244911713
2016-02-17,0.0133014676450967
2016-02-18,0.0131279548472775
2016-02-19,0.0129266932270916
2016-02-22,0.0133118032786885
2016-02-23,0.0131555555555555
2016-02-24,0.0131111400651465
2016-02-25,0.0131712800519818
2016-02-26,0.0131245636716224
2016-02-29,0.0133373417721518
2016-03-01,0.0136198101265822
2016-03-02,0.0136369093231162
2016-03-03,0.0136515131578947
2016-03-04,0.0139121710526315
2016-03-07,0.0140280428432327
2016-03-08,0.0137504045569292
2016-03-09,0.0140490566037735
2016-03-10,0.013941329856584
2016-03-11,0.0143173063973063
2016-03-14,0.0142300675675675
2016-03-15,0.0140704545454545
2016-03-16,0.0142030116358658
2016-03-17,0.014689431438127
2016-03-18,0.0146218157181571
2016-03-21,0.0147242570836212
2016-03-22,0.0148797081306462
2016-03-23,0.0146528275862068
2016-03-28,0.0145999999999999
2016-03-29,0.0146714969241285
2016-03-30,0.0146980136986301
2016-03-31,0.0149141496598639
2016-04-01,0.0148169033130493
2016-04-04,0.0146078750848608
2016-04-05,0.0144847411444141
2016-04-06,0.0147225342465753
2016-04-07,0.0146871458189357
2016-04-08,0.0148989640883977
2016-04-11,0.0149993112947658
2016-04-12,0.0152975441023867
2016-04-13,0.0151323376172282
2016-04-14,0.0151586880669923
2016-04-15,0.0150578647686832
2016-04-18,0.0150522630834512
2016-04-19,0.015114658210007
2016-04-20,0.0153027196652719
2016-04-21,0.0150493342676944
2016-04-22,0.0150408391608391
2016-04-25,0.0149937194696441
2016-04-26,0.0152155835080363
2016-04-27,0.0152488372093023
2016-04-28,0.0155590209790209
2016-04-29,0.0154264561403508
2016-05-02,0.0153280479210711
2016-05-03,0.0150342253521126
2016-05-04,0.0150011938202247
2016-05-05,0.0151034410112359
2016-05-06,0.0151825475017593
2016-05-09,0.0150471373375482
2016-05-10,0.0151123366587045
2016-05-11,0.0153579169598874
2016-05-12,0.0153973888496824
2016-05-13,0.015366219081272
2016-05-16,0.0154254792388767
2016-05-17,0.0154211456859971
2016-05-18,0.0153054120976299
2016-05-19,0.0149548226950354
2016-05-20,0.014964303526897
2016-05-23,0.0149593280914939
2016-05-24,0.0149950177935943
2016-05-26,0.0152285101822079
2016-05-27,0.0151252155172413
2016-05-30,0.0152065046461758
2016-05-31,0.0151049960689014
2016-06-01,0.0134122580645161
2016-06-02,0.0128971223021582
2016-06-03,0.0139130748682405
2016-06-06,0.0153116920842411
2016-06-07,0.0154593930635838
2016-06-08,0.0156843165467625
2016-06-09,0.0155656295224312
2016-06-10,0.0153286231884057
2016-06-13,0.0152189855072463
2016-06-14,0.0151534545454545
2016-06-15,0.0153300109130592
2016-06-16,0.0152446839080459
2016-06-21,0.0156156048675733
2016-06-22,0.0153585643212508
2016-06-23,0.0156232525951557
2016-06-24,0.0153868050904219
2016-06-27,0.0152664705882352
2016-06-28,0.0155106711409395
2016-06-29,0.0156814419225634
2016-06-30,0.0156805851063829
2016-07-01,0.0133913333333333
2016-07-04,0.0146871181938911
2016-07-05,0.0151130405405405
2016-07-06,0.0154594079618917
2016-07-07,0.0154983361629881
2016-07-11,0.0155946721311475
2016-07-12,0.0156882554945054
2016-07-13,0.015647288949897
2016-07-14,0.0159075983717774
2016-07-15,0.0157788628762541
2016-07-18,0.0159224422442244
2016-07-19,0.0157217333333333
2016-07-20,0.0156760451227604
2016-07-21,0.0155559999999999
2016-07-22,0.0154263581488933
2016-07-25,0.0152828093645484
2016-07-26,0.0151551839464882
2016-07-27,0.0150606
2016-07-28,0.0149955452127659
2016-07-29,0.0151443704197201
2016-08-01,0.0128691895512391
2016-08-02,0.0149800673400673
2016-08-03,0.015050168123739
2016-08-04,0.0148989225589225
2016-08-05,0.0151130493576741
2016-08-08,0.0155137014314928
2016-08-09,0.0154350033852403
2016-08-10,0.0154617586912065
2016-08-11,0.015569031377899
2016-08-12,0.0154080436264485
2016-08-16,0.015688002726653
2016-08-17,0.0155615696887686
2016-08-18,0.0157215528781793
2016-08-19,0.0156596728784019
2016-08-22,0.0154615124915597
2016-08-23,0.0155076819407008
2016-08-24,0.0153464333781965
2016-08-25,0.0154427803895231
2016-08-26,0.0154405333333333
2016-08-29,0.0154236423841059
2016-08-30,0.0153153231179213
2016-08-31,0.0153058271935699
2016-09-01,0.0133783892617449
2016-09-02,0.0125934623082054
2016-09-05,0.015047137150466
2016-09-06,0.0155631158455392
2016-09-07,0.0156588704318936
2016-09-08,0.0154354346383543
2016-09-09,0.0154480640854472
2016-09-12,0.0155038795986622
2016-09-13,0.0152801999999999
2016-09-14,0.0153666666666666
2016-09-15,0.0154380225613802
2016-09-16,0.0153799735624586
2016-09-19,0.0154623762376237
2016-09-20,0.0154221928665786
2016-09-21,0.0155899603698811
2016-09-22,0.0157012002110261
2016-09-23,0.0156164446788869
2016-09-26,0.0156710629921259
2016-09-27,0.01562722513089
2016-09-28,0.0156840805717998
2016-09-29,0.0157857560975609
2016-09-30,0.0159470280862181
2016-10-03,0.0146541625534715
2016-10-04,0.0148990112063282
2016-10-05,0.0160455562870309
2016-10-06,0.0153373438527284
2016-10-07,0.0156588738887059
2016-10-11,0.015933355306526
2016-10-12,0.0158635700066357
2016-10-13,0.0158781390430875
2016-10-14,0.0158700494233937
2016-10-17,0.0158485984998026
2016-10-18,0.0158870988953182
2016-10-19,0.016068641000329
2016-10-20,0.016006862421643
2016-10-21,0.0160659398744631
2016-10-24,0.0160670804172718
2016-10-25,0.0161195009848982
2016-10-26,0.0158841828345938
2016-10-27,0.0159103730064584
2016-10-28,0.0158446346280447
2016-10-31,0.015779405940594
2016-11-01,0.0151010281923714
2016-11-02,0.0151791528788881
2016-11-03,0.0153443708609271
2016-11-04,0.0149808100929614
2016-11-07,0.01559926910299
2016-11-08,0.0155653047555257
2016-11-09,0.0154247319034852
2016-11-10,0.0159332667997338
2016-11-11,0.0152151594014313
2016-11-14,0.0150854313099041
2016-11-15,0.0154983870967741
2016-11-16,0.0155010967741935
2016-11-17,0.015467118863049
2016-11-18,0.0154658694246929
2016-11-21,0.0156369840753981
2016-11-22,0.0156419417475728
2016-11-23,0.0155303088803088
2016-11-24,0.0155222651222651
2016-11-25,0.015425860405275
2016-11-29,0.0153061146496815
2016-11-30,0.0156019662213259
2016-12-01,0.0151083333333333
2016-12-02,0.0149777289836888
2016-12-05,0.0149617541427761
2016-12-06,0.0152695351758793
2016-12-07,0.0156853033145716
2016-12-12,0.0164462258265751
2016-12-13,0.0165092696981084
2016-12-14,0.0162757044458359
2016-12-15,0.0161832706766917
2016-12-16,0.0160269182389937
2016-12-19,0.0161585858585858
2016-12-20,0.0162793190416141
2016-12-21,0.0163652944901836
2016-12-22,0.0163991099809281
2016-12-23,0.0163423243208362
2016-12-26,0.0164009652509652
2016-12-27,0.0164734405144694
2016-12-28,0.0166132698412698
2016-12-29,0.0165479658463083
2016-12-30,0.0163320956576463
2017-01-02,0.0163220477386934
2017-01-03,0.0164035747883349
2017-01-04,0.0165534825870646
2017-01-05,0.0167778195488721
2017-01-06,0.016807779886148
2017-01-09,0.016704060434372
2017-01-10,0.0166250473186119
2017-01-11,0.0167904100946372
2017-01-12,0.0168355471220746
2017-01-13,0.0167665426102315
2017-01-16,0.0167252518891687
2017-01-17,0.0168426676723867
2017-01-18,0.0168271048513302
2017-01-19,0.0167062264150943
2017-01-20,0.0167078856424756
2017-01-23,0.0167987452948557
2017-01-24,0.0168903327055869
2017-01-25,0.0168263867126292
2017-01-26,0.016535552763819
2017-01-27,0.0166837735849056
2017-01-30,0.0167092336683417
2017-01-31,0.0166324463735295
2017-02-01,0.0163220253164556
2017-02-02,0.016897512755102
2017-02-03,0.0169601152368758
2017-02-06,0.0169654626108998
2017-02-07,0.0168538437001594
2017-02-08,0.0168925039872408
2017-02-09,0.0169743754003843
2017-02-10,0.0171381595881595
2017-02-13,0.0172063287051985
2017-02-14,0.0174496444731738
2017-02-15,0.0174483723958333
2017-02-16,0.0173779073534175
2017-02-17,0.0171055484693877
2017-02-20,0.0172408670704494
2017-02-21,0.0173367713004484
2017-02-22,0.0172437520077096
2017-02-23,0.0173065161290322
2017-02-24,0.0171297803617571
2017-03-01,0.0163960440985732
2017-03-02,0.0169592857142857
2017-03-03,0.0170940453074433
2017-03-06,0.0171519379844961
2017-03-07,0.0172102250803858
2017-03-08,0.0170441674656439
2017-03-09,0.0168409529942047
2017-03-10,0.0169328811369509
2017-03-13,0.0169985842985843
2017-03-14,0.0168513035082072
2017-03-15,0.0169745022479126
2017-03-16,0.0173151320025756
2017-03-17,0.0174767994858611
2017-03-20,0.0174246960972488
2017-03-21,0.0173419871794871
2017-03-22,0.0172963223536936
2017-03-23,0.0173989737010904
2017-03-27,0.0175489238676517
2017-03-28,0.0175393229501866
2017-03-29,0.0176643551523007
2017-03-30,0.0178395197923426
2017-03-31,0.0177695906432748
2017-04-03,0.0171712244235141
2017-04-04,0.0177992182410423
2017-04-05,0.0177786095560473
2017-04-06,0.0177862248213125
2017-04-07,0.0174689475399152
2017-04-10,0.0174779750164365
2017-04-11,0.0175201441205371
2017-04-12,0.0176306780776826
2017-04-17,0.0178666447368421
2017-04-18,0.0178180273220471
2017-04-19,0.0176671428571428
2017-04-20,0.0178148677626876
2017-04-21,0.0177046481601032
2017-04-24,0.0178945419103313
2017-04-25,0.0178129701686121
2017-04-26,0.0175196901226597
2017-04-27,0.0175147211413748
2017-04-28,0.0175583766233766
2017-05-02,0.0169483660130718
2017-05-03,0.0171712230215827
2017-05-04,0.017779033311561
2017-05-05,0.0172195185426154
2017-05-08,0.0171725274725274
2017-05-09,0.0170995169082125
2017-05-10,0.0173988394584139
2017-05-11,0.0175262066731454
2017-05-12,0.0175031088082901
2017-05-15,0.0177472633612363
2017-05-16,0.0177174582798459
2017-05-17,0.0175700832799487
2017-05-18,0.0173626875
2017-05-19,0.0176060436137071
2017-05-22,0.0176757491504479
2017-05-23,0.0177647607209446
2017-05-24,0.0177094468614046
2017-05-26,0.0176721424109931
2017-05-29,0.0177215845290081
2017-05-30,0.0176827244582043
2017-05-31,0.0176310559006211
2017-06-01,0.0168031755915317
2017-06-02,0.016965875
2017-06-05,0.0172602063144732
2017-06-06,0.0177106183635227
2017-06-07,0.0175118198874296
2017-06-08,0.0175832075471698
2017-06-09,0.0175361809045226
2017-06-12,0.0175257142857142
2017-06-13,0.0175681560730018
2017-06-14,0.0174449552840408
2017-06-15,0.017280225281602
2017-06-16,0.0173086658354114
2017-06-19,0.0171278637770897
2017-06-21,0.0165672626387176
2017-06-22,0.016692722205017
2017-06-23,0.0168204636785162
2017-06-26,0.0169674632352941
2017-06-27,0.016862987804878
2017-06-28,0.016866018237082
2017-06-29,0.0168029696969696
2017-06-30,0.0169746241731809
2017-07-03,0.017210238095238
2017-07-04,0.017471470761961
2017-07-05,0.0172602100350058
2017-07-06,0.0175062646370023
2017-07-07,0.0165581272084805
2017-07-10,0.0166028243601059
2017-07-11,0.0164504117647058
2017-07-12,0.0166654669892029
2017-07-13,0.0167023598820059
2017-07-14,0.0169076557863501
2017-07-17,0.016852451269935
2017-07-18,0.0168878488372093
2017-07-19,0.0169613994169096
2017-07-20,0.0169830813953488
2017-07-21,0.0168786452353616
2017-07-24,0.0166511761331038
2017-07-25,0.0166711670480549
2017-07-26,0.0167465142857142
2017-07-27,0.0167878117913832
2017-07-28,0.0167879145587408
2017-07-31,0.0166876984126984
2017-08-01,0.0167006938125568
2017-08-02,0.0168960227272727
2017-08-03,0.0170522920203735
2017-08-04,0.017462648556876
2017-08-07,0.0165606779661016
2017-08-08,0.0167205890650567
2017-08-09,0.0166330508474576
2017-08-10,0.0166647656691134
2017-08-11,0.0167119706380575
2017-08-14,0.0167228838295388
2017-08-15,0.0167240187463386
2017-08-16,0.0167967460778617
2017-08-17,0.0169150345622119
2017-08-18,0.0169266357845975
2017-08-22,0.016939976757699
2017-08-23,0.016938363319791
2017-08-24,0.0168972109238814
2017-08-25,0.0170443089430894
2017-08-28,0.0171023215322112
2017-08-29,0.0170224202356999
2017-08-30,0.0170929269695227
2017-08-31,0.0172294049682264
2017-09-01,0.017356453488372
2017-09-04,0.017462681369704
2017-09-05,0.0171001740139211
2017-09-06,0.016148219544846
2017-09-07,0.0165606976744186
2017-09-08,0.0166347093023255
2017-09-11,0.0174932361516035
2017-09-12,0.0173269478617457
2017-09-13,0.0172908611599297
2017-09-14,0.0173964685108887
2017-09-15,0.0173727245949926
2017-09-18,0.0172115103710195
2017-09-19,0.017160268378063
2017-09-20,0.0172837696335078
2017-09-21,0.0172949044585987
2017-09-22,0.0173406701328711
2017-09-25,0.0173836093660765
2017-09-26,0.0172964163822525
2017-09-27,0.0171875854214123
2017-09-28,0.0172522584333905
2017-09-29,0.0173692085499711
2017-10-02,0.017488084984209
2017-10-03,0.0174414585127763
2017-10-04,0.0174783084634441
2017-10-05,0.017405285837403
2017-10-06,0.0175321295500143
2017-10-09,0.0174475372279496
2017-10-10,0.0172515925394548
2017-10-11,0.0172813755884716
2017-10-12,0.0173410278495549
2017-10-13,0.0174803966789667
2017-10-17,0.0174260744159215
2017-10-18,0.0174011527377521
2017-10-19,0.0174314040114613
2017-10-20,0.0173875430539609
2017-10-23,0.0173893195521102
2017-10-24,0.0173510285714285
2017-10-25,0.0172982275586049
2017-10-26,0.0172808607021517
2017-10-27,0.0171992624113475
2017-10-30,0.0172597740112994
2017-10-31,0.017149815916171
2017-11-01,0.0177747870528109
2017-11-02,0.0176823630136986
2017-11-03,0.0178095238095238
2017-11-07,0.016453314447592
2017-11-08,0.0167105593607305
2017-11-09,0.0174901512988866
2017-11-10,0.0172807659331237
2017-11-13,0.0168303428571428
2017-11-14,0.0166178857142857
2017-11-15,0.0166305142857142
2017-11-16,0.0167780828185769
2017-11-17,0.0169268515870746
2017-11-21,0.0169024585477415
2017-11-22,0.0170662076878944
2017-11-23,0.0171167623421354
2017-11-24,0.0171502593659942
2017-11-27,0.0171001732101616
2017-11-28,0.0171301468471062
2017-11-29,0.017036556671449
2017-11-30,0.0171115284599826
2017-12-01,0.0173766686012768
2017-12-04,0.0175770095073465
2017-12-05,0.0176564488143435
2017-12-06,0.0175280788177339
2017-12-07,0.0166770254629629
2017-12-11,0.0169035382830626
2017-12-12,0.0168737752161383
2017-12-13,0.0170050259965337
2017-12-14,0.0169902005730659
2017-12-15,0.0169996003425635
2017-12-18,0.017045076835515
2017-12-19,0.017045076835515
2017-12-20,0.0170394707207207
2017-12-21,0.0170822055137844
2017-12-22,0.0171289429994465
2017-12-26,0.0173380965366784
2017-12-27,0.0172732696897374
2017-12-28,0.0173656770833333
2017-12-29,0.0173707437396107
2018-01-02,0.0173888647474198
2018-01-03,0.0175030631607481
2018-01-04,0.0175902308105206
2018-01-05,0.0175458112407211
2018-01-08,0.0175067787703625
2018-01-09,0.0175481246698362
2018-01-10,0.0175510204081632
2018-01-11,0.0176712453233564
2018-01-12,0.0176728196896736
2018-01-15,0.0177372935535428
2018-01-16,0.0177009523809523
2018-01-17,0.017648222811671
2018-01-18,0.017697191308956
2018-01-19,0.0176465385627796
2018-01-22,0.0176875065287788
2018-01-23,0.017707887251099
2018-01-24,0.0177722646310432
2018-01-25,0.0179272494887525
2018-01-26,0.0178115482881962
2018-01-29,0.0177360061287027
2018-01-30,0.0177487649605296
2018-01-31,0.0177649872773536
2018-02-01,0.0173807017543859
2018-02-02,0.0177334701205437
2018-02-05,0.0175492299794661
2018-02-06,0.0175482106339468
2018-02-07,0.0173706524498603
2018-02-08,0.0171485227841762
2018-02-09,0.0170531031031031
2018-02-14,0.0175532663316582
2018-02-15,0.0176765005086469
2018-02-16,0.0177375506072874
2018-02-19,0.0177398994974874
2018-02-20,0.0177104282115868
2018-02-21,0.0176630865746549
2018-02-22,0.017689573934837
2018-02-23,0.0177539539539539
2018-02-26,0.017914207920792
2018-02-27,0.0177990099009901
2018-02-28,0.0177785678766782
2018-03-01,0.0174929780159793
2018-03-02,0.0176862358164775
2018-03-05,0.0176975259772389
2018-03-06,0.017647099311701
2018-03-07,0.0175563449289563
2018-03-08,0.0175155697445972
2018-03-09,0.0176413333333333
2018-03-12,0.0175921287128712
2018-03-13,0.0175513847675568
2018-03-14,0.0174969352446861
2018-03-15,0.0173908577045957
2018-03-16,0.017379405940594
2018-03-19,0.0172936138613861
2018-03-20,0.0173618554157414
2018-03-21,0.0174856438085841
2018-03-22,0.0175151050679851
2018-03-23,0.0175030708271421
2018-03-26,0.0174632986627043
2018-03-27,0.0174316243554145
2018-03-28,0.0173019504690059
2018-04-03,0.0176013379583746
2018-04-04,0.0173882556987115
2018-04-05,0.0173259405940594
2018-04-06,0.0171992071357779
2018-04-09,0.0165870232788509
2018-04-10,0.0159004464285714
2018-04-11,0.0159874057913526
2018-04-12,0.0161421573478476
2018-04-13,0.0161370425321463
2018-04-16,0.016106824925816
2018-04-17,0.0162138255698711
2018-04-18,0.0163678172336727
2018-04-19,0.0163830853174603
2018-04-20,0.0163068350668647
2018-04-23,0.0161627344521224
2018-04-24,0.0162650049358341
2018-04-25,0.0160421192968595
2018-04-26,0.0159310948905109
2018-04-27,0.0160998052580331
2018-05-02,0.017573679245283
2018-05-03,0.0176872173913043
2018-05-04,0.0173299082568807
2018-05-07,0.015916985428051
2018-05-08,0.0157673660714285
2018-05-09,0.015819102112676
2018-05-10,0.0162182018510357
2018-05-11,0.0161410146173688
2018-05-14,0.0161747098839535
2018-05-15,0.0160380873180873
2018-05-16,0.0162120625771922
2018-05-17,0.0160811266447368
2018-05-18,0.0160550552599263
2018-05-21,0.0162324408544835
2018-05-22,0.0163612438220757
2018-05-23,0.0162672114402451
2018-05-24,0.0162545528455284
2018-05-28,0.0160380412788344
2018-05-29,0.0159096215780998
2018-05-30,0.0161105495387083
2018-05-31,0.0159921874999999
2018-06-01,0.0175655255255255
2018-06-04,0.017195634761714
2018-06-05,0.0160108974358974
2018-06-06,0.0161486345381526
2018-06-07,0.0160009605763458
2018-06-08,0.0160247333069932
2018-06-11,0.0159068076923076
2018-06-12,0.0158612427184466
2018-06-13,0.0160304615384615
2018-06-14,0.0160464620938628
2018-06-15,0.0158303703703703
2018-06-18,0.0157810732414793
2018-06-19,0.0156872118155619
2018-06-21,0.0157106181818181
2018-06-22,0.0159128100703443
2018-06-25,0.015916795865633
2018-06-26,0.0158529151291512
2018-06-27,0.0158268221574344
2018-06-28,0.015895587188612
2018-06-29,0.0159307798960138
2018-07-02,0.0173962544169611
2018-07-03,0.0175532374100719
2018-07-04,0.0172107944424652
2018-07-05,0.0159344385026737
2018-07-06,0.0159797491039426
2018-07-10,0.0161795396419437
2018-07-11,0.0160250821467688
2018-07-12,0.0160615130370914
2018-07-13,0.0159754502021315
2018-07-16,0.0160426535087719
2018-07-17,0.0160076588021778
2018-07-18,0.0158751721139213
2018-07-19,0.0157475413379444
2018-07-20,0.0157243292240754
2018-07-23,0.0158569152787834
2018-07-24,0.0158155021834061
2018-07-25,0.0158570646221248
2018-07-26,0.0159067493615468
2018-07-27,0.0159214272644098
2018-07-30,0.0160679508347092
2018-07-31,0.0160216709230207
2018-08-01,0.017686357856494
2018-08-02,0.0171454644808743
2018-08-03,0.0175001832172957
2018-08-06,0.0160291620929381
2018-08-07,0.0158743931374338
2018-08-08,0.0153690054249547
2018-08-09,0.0150374244041266
2018-08-10,0.0147590427350427
2018-08-13,0.0147088053467
2018-08-14,0.0150313407632556
2018-08-15,0.0148598
2018-08-16,0.0149443029490616
2018-08-17,0.0148607370184254
2018-08-21,0.0148796333333333
2018-08-22,0.0146508429752066
2018-08-23,0.0146614627746802
2018-08-24,0.0148633980582524
2018-08-27,0.0147888924765902
2018-08-28,0.0147314194577352
2018-08-29,0.0147042058823529
2018-08-30,0.014681329787234
2018-08-31,0.0148272455902306
2018-09-03,0.017635614973262
2018-09-04,0.0165748456790123
2018-09-05,0.0158809635416666
2018-09-06,0.016148219544846
2018-09-07,0.0159883752365504
2018-09-10,0.0141897271268057
2018-09-11,0.0143585303497535
2018-09-12,0.014485202614379
2018-09-13,0.0146530973451327
2018-09-14,0.0146836176618163
2018-09-17,0.0147092081963066
2018-09-18,0.0148265334373662
2018-09-19,0.0149609028309104
2018-09-20,0.0150624607329842
2018-09-21,0.0150265141318977
2018-09-24,0.0151912868632707
2018-09-25,0.0151859842519685
2018-09-26,0.0151816670994546
2018-09-27,0.0153196725440806
2018-09-28,0.0152816484848484
2018-10-01,0.0173855555555555
2018-10-02,0.0173094225721784
2018-10-03,0.0172997081453966
2018-10-04,0.0159198433420365
2018-10-05,0.0162182082452431
2018-10-08,0.0147575628006413
2018-10-09,0.0141821120689655
2018-10-10,0.0149995167785234
2018-10-11,0.0151086956521739
2018-10-12,0.0150845170068027
2018-10-16,0.0152977499999999
2018-10-17,0.0152764787175234
2018-10-18,0.0151854024556616
2018-10-19,0.0152809523809523
2018-10-22,0.0153305814591332
2018-10-23,0.0152651544137742
2018-10-24,0.0152745135135135
2018-10-25,0.0152522152758901
2018-10-26,0.015208306188925
2018-10-29,0.0152240108401084
2018-10-30,0.0152391991283029
2018-10-31,0.0151818915159944
2018-11-01,0.0164287917017101
2018-11-02,0.016404226542688
2018-11-05,0.0161598597475455
2018-11-07,0.0160383795906924
2018-11-08,0.0161482253521126
2018-11-09,0.0143609039548022
2018-11-12,0.0147821528948847
2018-11-13,0.014734535367545
2018-11-14,0.0148851810584958
2018-11-15,0.0151165048543689
2018-11-16,0.015154077372669
2018-11-20,0.0151325317855168
2018-11-21,0.015243000965384
2018-11-22,0.0152291506849315
2018-11-23,0.0151072340425531
2018-11-26,0.0148859411011523
2018-11-27,0.0148655771725032
2018-11-28,0.0149459958398335
2018-11-29,0.0151227465535524
2018-12-03,0.0160343835616438
2018-12-04,0.0162442513368984
2018-12-05,0.0163338050734312
2018-12-06,0.0161416710875331
2018-12-07,0.0160557754010695
2018-12-10,0.0150888210302708
2018-12-11,0.0147832319492197
2018-12-12,0.0150814844373503
2018-12-13,0.0150726407613005
2018-12-14,0.0149789363374377
2018-12-17,0.0149837428123366
2018-12-18,0.0148867746994249
2018-12-19,0.0148949439666406
2018-12-20,0.0146522470433639
2018-12-21,0.0144957998683344
2018-12-26,0.0145045854922279
2018-12-27,0.0143689817232376
2018-12-28,0.0143763129973474
2018-12-31,0.0143441114058355
2019-01-02,0.0143441168658698
2019-01-03,0.0145832576769025
2019-01-04,0.0148047899384533
2019-01-07,0.015002707411875
2019-01-08,0.0149698138297872
2019-01-09,0.0149795557934171
2019-01-10,0.014910733549083
2019-01-11,0.0149533062330623
2019-01-14,0.0149227567567567
2019-01-15,0.0149204582210242
2019-01-16,0.0150696266666666
2019-01-17,0.0150629541235746
2019-01-18,0.0150771953166577
2019-01-21,0.0150642705570291
2019-01-22,0.0150504929389821
2019-01-23,0.0151292066027689
2019-01-24,0.0151929144385026
2019-01-25,0.0151582230623818
2019-01-28,0.0150895289367429
2019-01-29,0.0151422281167108
2019-01-30,0.0151699813383097
2019-01-31,0.0152499598393574
2019-02-01,0.0145479956954533
2019-02-04,0.0152414627588061
2019-02-05,0.0152494892473118
2019-02-06,0.0151980810234541
2019-02-07,0.0151312004230565
2019-02-08,0.0152114398943196
2019-02-11,0.0151901345291479
2019-02-12,0.0151748618057383
2019-02-13,0.015186420722135
2019-02-14,0.0149531658817373
2019-02-15,0.0150421284308648
2019-02-18,0.0151100515463917
2019-02-19,0.0152001782531194
2019-02-20,0.0152649105117217
2019-02-21,0.0152555021502656
2019-02-22,0.0153037990821009
2019-02-25,0.0152480985428564
2019-02-26,0.015194185747363
2019-02-27,0.0152122617207624
2019-02-28,0.015187356321839
2019-03-01,0.0145901281085154
2019-03-06,0.0151575214723926
2019-03-07,0.0151089647058823
2019-03-08,0.0150641262135922
2019-03-11,0.0151566101694915
2019-03-12,0.0152419999999999
2019-03-13,0.0152907038834951
2019-03-14,0.0152563404464066
2019-03-15,0.01540725
2019-03-18,0.015533325
2019-03-19,0.0155354814814814
2019-03-20,0.0155579436964504
2019-03-21,0.0156599269183922
2019-03-22,0.0154614354066985
2019-03-25,0.0156010218631178
2019-03-26,0.0155286350844277
2019-03-27,0.0154432186004103
2019-03-28,0.0153966995186798
2019-03-29,0.0152185467128027
2019-04-01,0.0147973776633107
2019-04-03,0.0152084441334266
2019-04-04,0.0152856945404284
2019-04-05,0.0153125199180514
2019-04-08,0.0154179862700228
2019-04-09,0.0154050057670126
2019-04-10,0.0155417809811671
2019-04-11,0.0154745730994152
2019-04-12,0.015550640113798
2019-04-15,0.0155493032196059
