,usd_por_unidad
2021-11-12,0.7043
2021-11-15,0.7049000000000001
2021-11-16,0.6992999999999999
2021-11-17,0.7000000000000001
2021-11-18,0.7033
2021-11-19,0.7001999999999999
2021-11-23,0.6946000000000001
2021-11-24,0.6860999999999999
2021-11-25,0.6862999999999999
2021-11-26,0.6825000000000001
2021-11-29,0.6803
2021-11-30,0.6813
2021-12-01,0.6829
2021-12-02,0.6807000000000001
2021-12-03,0.675
2021-12-06,0.675
2021-12-07,0.6774
2021-12-09,0.6789
2021-12-10,0.6798000000000001
2021-12-13,0.6755999999999999
2021-12-14,0.6747000000000001
2021-12-15,0.6737000000000001
2021-12-16,0.6799999999999999
2021-12-17,0.6751
2021-12-20,0.6714
2021-12-21,0.6755
2021-12-22,0.6819
2021-12-23,0.6835
2021-12-27,0.6809999999999999
2021-12-28,0.6794999999999999
2021-12-29,0.6831999999999999
2021-12-30,0.6828
2021-12-31,0.685
2022-01-03,0.6791
2022-01-04,0.6809
2022-01-05,0.6829000000000001
2022-01-06,0.675
2022-01-07,0.6771999999999999
2022-01-10,0.6748999999999999
2022-01-11,0.6774
2022-01-12,0.6849999999999999
2022-01-13,0.6875
2022-01-14,0.6794
2022-01-17,0.6798
2022-01-18,0.6757
2022-01-19,0.6795
2022-01-20,0.6786
2022-01-21,0.6726
2022-01-24,0.6673
2022-01-25,0.6678
2022-01-26,0.6691
2022-01-27,0.6580999999999999
2022-01-28,0.6545
2022-01-31,0.6574000000000001
2022-02-01,0.6632
2022-02-02,0.6636
2022-02-03,0.6664
2022-02-04,0.6605000000000001
2022-02-07,0.6617
2022-02-08,0.6640000000000001
2022-02-09,0.6691
2022-02-10,0.6703
2022-02-11,0.6679999999999999
2022-02-14,0.6623
2022-02-15,0.6635
2022-02-16,0.6673
2022-02-17,0.67
2022-02-18,0.669
2022-02-21,0.6718999999999999
2022-02-22,0.6742
2022-02-23,0.6779999999999999
2022-02-24,0.6657000000000001
2022-02-25,0.6728
2022-03-02,0.6780999999999999
2022-03-03,0.6787000000000001
2022-03-04,0.6864
2022-03-07,0.6828000000000001
2022-03-08,0.6823
2022-03-09,0.6844999999999999
2022-03-10,0.6862999999999999
2022-03-11,0.6812
2022-03-14,0.6755
2022-03-15,0.6761
2022-03-16,0.6796
2022-03-17,0.6897
2022-03-18,0.691
2022-03-21,0.6880999999999999
2022-03-22,0.6953
2022-03-23,0.6966
2022-03-25,0.6962
2022-03-28,0.6893999999999999
2022-03-29,0.6923
2022-03-30,0.698
2022-03-31,0.6939
2022-04-01,0.6908
2022-04-04,0.6955
2022-04-05,0.6964
2022-04-06,0.6924
2022-04-07,0.6895
2022-04-08,0.6847
2022-04-11,0.6826000000000001
2022-04-12,0.6865999999999999
2022-04-13,0.6784
2022-04-18,0.6726
2022-04-19,0.6729999999999999
2022-04-20,0.6805
2022-04-21,0.6736
2022-04-22,0.6627
2022-04-25,0.6608999999999999
2022-04-26,0.6581
2022-04-27,0.6557999999999999
2022-04-28,0.6492999999999999
2022-04-29,0.6474000000000001
2022-05-02,0.6418
2022-05-03,0.6439
2022-05-04,0.6470000000000001
2022-05-05,0.6398
2022-05-06,0.6409
2022-05-09,0.6335
2022-05-10,0.6303
2022-05-11,0.6298
2022-05-12,0.6228
2022-05-13,0.6255999999999999
2022-05-16,0.6294
2022-05-17,0.6356
2022-05-19,0.6406000000000001
